	drug_concept_id	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason	_c0	_c1	_c7	_c11	_c12	_c13	_c14	_c16
1227	744740	744740	zolpidem	Drug	RxNorm	Ingredient	S	39993	1970-01-01	2099-12-31		39993	ENG	5482944	ATC	IN	N05CF02	zolpidem	N
1228	950637	950637	tacrolimus	Drug	RxNorm	Ingredient	S	42316	1970-01-01	2099-12-31		42316	ENG	5482429	ATC	IN	D11AH01	tacrolimus	N
1229	950637	950637	tacrolimus	Drug	RxNorm	Ingredient	S	42316	1970-01-01	2099-12-31		42316	ENG	5482430	ATC	IN	L04AD02	tacrolimus	N
1230	950696	950696	nizatidine	Drug	RxNorm	Ingredient	S	42319	1970-01-01	2099-12-31		42319	ENG	5481431	ATC	IN	A02BA04	nizatidine	N
1231	958134	958134	bismuth subcitrate	Drug	RxNorm	Ingredient	S	47181	1970-01-01	2099-12-31		47181	ENG	5478926	ATC	IN	A02BX05	bismuth subcitrate	N
1232	19058896	19058896	calcium lactate	Drug	RxNorm	Ingredient	S	47622	1970-01-01	2099-12-31		47622	ENG	5479064	ATC	IN	A12AA05	calcium lactate	N
1233	1366310	1366310	goserelin	Drug	RxNorm	Ingredient	S	50610	1970-01-01	2099-12-31		50610	ENG	5480401	ATC	IN	L02AE03	goserelin	N
1234	967496	967496	lodoxamide	Drug	RxNorm	Ingredient	S	52151	1970-01-01	2099-12-31		52151	ENG	5480868	ATC	IN	S01GX05	lodoxamide	N
1235	968426	968426	mesalamine	Drug	RxNorm	Ingredient	S	52582	1970-01-01	2099-12-31		52582	ENG	5481073	ATC	IN	A07EC02	mesalazine	N
1236	1769389	1769389	nevirapine	Drug	RxNorm	Ingredient	S	53654	1970-01-01	2099-12-31		53654	ENG	5481370	ATC	IN	J05AG01	nevirapine	N
1237	1373225	1373225	perindopril	Drug	RxNorm	Ingredient	S	54552	1970-01-01	2099-12-31		54552	ENG	5481686	ATC	IN	C09AA04	perindopril	N
1238	19077093	19077093	propiverine	Drug	RxNorm	Ingredient	S	55175	1970-01-01	2099-12-31		55175	ENG	5481990	ATC	IN	G04BD06	propiverine	N
1239	1777417	1777417	rifabutin	Drug	RxNorm	Ingredient	S	55672	1970-01-01	2099-12-31		55672	ENG	5482114	ATC	IN	J04AB04	rifabutin	N
1240	977968	977968	sodium citrate	Drug	RxNorm	Ingredient	S	56466	1970-01-01	2099-12-31		56466	ENG	5482269	ATC	IN	B05CB02	sodium citrate	N
1241	19081195	19081195	buclizine	Drug	RxNorm	Ingredient	S	59636	1970-01-01	2099-12-31		59636	ENG	5478982	ATC	IN	R06AE01	buclizine	N
1242	1301025	1301025	enoxaparin	Drug	RxNorm	Ingredient	S	67108	1970-01-01	2099-12-31		67108	ENG	5479924	ATC	IN	B01AB05	enoxaparin	N
1243	1304850	1304850	filgrastim	Drug	RxNorm	Ingredient	S	68442	1970-01-01	2099-12-31		68442	ENG	5480159	ATC	IN	L03AA02	filgrastim	N
1244	1516766	1516766	repaglinide	Drug	RxNorm	Ingredient	S	73044	1970-01-01	2099-12-31		73044	ENG	5482085	ATC	IN	A10BX02	repaglinide	N
1245	19024140	19024140	quinagolide	Drug	RxNorm	Ingredient	S	76887	1970-01-01	2099-12-31		76887	ENG	5482041	ATC	IN	G02CB04	quinagolide	N
1246	1742253	1742253	levofloxacin	Drug	RxNorm	Ingredient	S	82122	1970-01-01	2099-12-31		82122	ENG	5480821	ATC	IN	J01MA12	levofloxacin	N
1247	1742253	1742253	levofloxacin	Drug	RxNorm	Ingredient	S	82122	1970-01-01	2099-12-31		82122	ENG	5480822	ATC	IN	S01AE05	levofloxacin	N
1248	905151	905151	alclometasone	Drug	RxNorm	Ingredient	S	108088	1970-01-01	2099-12-31		108088	ENG	5478538	ATC	IN	D07AB10	alclometasone	N
1249	905151	905151	alclometasone	Drug	RxNorm	Ingredient	S	108088	1970-01-01	2099-12-31		108088	ENG	5478539	ATC	IN	S01BA10	alclometasone	N
1250	1711523	1711523	indinavir	Drug	RxNorm	Ingredient	S	114289	1970-01-01	2099-12-31		114289	ENG	5480586	ATC	IN	J05AE02	indinavir	N
1251	711584	711584	levetiracetam	Drug	RxNorm	Ingredient	S	114477	1970-01-01	2099-12-31		114477	ENG	5480810	ATC	IN	N03AX14	levetiracetam	N
1252	1111706	1111706	zafirlukast	Drug	RxNorm	Ingredient	S	114970	1970-01-01	2099-12-31		114970	ENG	5482918	ATC	IN	R03DC01	zafirlukast	N
1253	911735	911735	rabeprazole	Drug	RxNorm	Ingredient	S	114979	1970-01-01	2099-12-31		114979	ENG	5482057	ATC	IN	A02BC04	rabeprazole	N
1254	915855	915855	olopatadine	Drug	RxNorm	Ingredient	S	135391	1970-01-01	2099-12-31		135391	ENG	5481484	ATC	IN	R01AC08	olopatadine	N
1255	915855	915855	olopatadine	Drug	RxNorm	Ingredient	S	135391	1970-01-01	2099-12-31		135391	ENG	5481485	ATC	IN	S01GX09	olopatadine	N
1256	715997	715997	donepezil	Drug	RxNorm	Ingredient	S	135447	1970-01-01	2099-12-31		135447	ENG	5479839	ATC	IN	N06DA02	donepezil	N
1257	1118084	1118084	celecoxib	Drug	RxNorm	Ingredient	S	140587	1970-01-01	2099-12-31		140587	ENG	5479193	ATC	IN	L01XX33	celecoxib	N
1258	1118084	1118084	celecoxib	Drug	RxNorm	Ingredient	S	140587	1970-01-01	2099-12-31		140587	ENG	5479194	ATC	IN	M01AH01	celecoxib	N
1259	19011904	19011904	potassium aminobenzoate	Drug	RxNorm	Ingredient	S	142141	1970-01-01	2099-12-31		142141	ENG	8712460	ATC	IN	D11AX23	aminobenzoate potassium	N
1260	1337620	1337620	capecitabine	Drug	RxNorm	Ingredient	S	194000	1970-01-01	2099-12-31		194000	ENG	5479083	ATC	IN	L01BC06	capecitabine	N
1261	938044	938044	brinzolamide	Drug	RxNorm	Ingredient	S	194881	1970-01-01	2099-12-31		194881	ENG	5478955	ATC	IN	S01EC04	brinzolamide	N
1262	1738135	1738135	efavirenz	Drug	RxNorm	Ingredient	S	195085	1970-01-01	2099-12-31		195085	ENG	5479889	ATC	IN	J05AG03	efavirenz	N
1263	1189697	1189697	eletriptan	Drug	RxNorm	Ingredient	S	231049	1970-01-01	2099-12-31		231049	ENG	5479898	ATC	IN	N02CC06	eletriptan	N
1264	19056447	19056447	fluprednidene	Drug	RxNorm	Ingredient	S	236650	1970-01-01	2099-12-31		236650	ENG	5480249	ATC	IN	D07AB07	fluprednidene	N
1265	19056447	19056447	fluprednidene	Drug	RxNorm	Ingredient	S	236650	1970-01-01	2099-12-31		236650	ENG	5480250	ATC	IN	D07XB03	fluprednidene	N
1266	991825	991825	trospium	Drug	RxNorm	Ingredient	S	236778	1970-01-01	2099-12-31		236778	ENG	5482786	ATC	IN	G04BD09	trospium	N
1267	1398399	1398399	exemestane	Drug	RxNorm	Ingredient	S	258494	1970-01-01	2099-12-31		258494	ENG	5480069	ATC	IN	L02BG06	exemestane	N
1268	19100761	19100761	felbinac	Drug	RxNorm	Ingredient	S	262307	1970-01-01	2099-12-31		262307	ENG	5480087	ATC	IN	M02AA08	felbinac	N
1269	1103374	1103374	valdecoxib	Drug	RxNorm	Ingredient	S	278567	1970-01-01	2099-12-31		278567	ENG	5482830	ATC	IN	M01AH03	valdecoxib	N
1270	1304044	1304044	fulvestrant	Drug	RxNorm	Ingredient	S	282357	1970-01-01	2099-12-31		282357	ENG	5480298	ATC	IN	L02BA03	fulvestrant	N
1271	1317967	1317967	aliskiren	Drug	RxNorm	Ingredient	S	325646	2007-04-01	2099-12-31		325646	ENG	5478562	ATC	IN	C09XA02	aliskiren	N
1272	1319193	1319193	gefitinib	Drug	RxNorm	Ingredient	S	328134	1970-01-01	2099-12-31		328134	ENG	12530859	ATC	IN	L01EB01	gefitinib	N
1273	1325608	1325608	pegfilgrastim	Drug	RxNorm	Ingredient	S	338036	1970-01-01	2099-12-31		338036	ENG	5481641	ATC	IN	L03AA13	pegfilgrastim	N
1274	735843	735843	natalizumab	Drug	RxNorm	Ingredient	S	354770	1970-01-01	2099-12-31		354770	ENG	12869100	ATC	IN	L04AG03	natalizumab	N
1275	1542948	1542948	follitropin alfa	Drug	RxNorm	Ingredient	S	386938	1970-01-01	2099-12-31		386938	ENG	5480272	ATC	IN	G03GA05	follitropin alfa	N
1276	19122137	19122137	vildagliptin	Drug	RxNorm	Ingredient	S	596554	2008-03-02	2099-12-31		596554	ENG	5482873	ATC	IN	A10BH02	vildagliptin	N
1277	720810	720810	pramipexole	Drug	RxNorm	Ingredient	S	746741	2007-12-30	2099-12-31		746741	ENG	5481892	ATC	IN	N04BC05	pramipexole	N
1278	40164052	40164052	asenapine	Drug	RxNorm	Ingredient	S	784649	2009-09-06	2099-12-31		784649	ENG	5478732	ATC	IN	N05AH05	asenapine	N
1279	529303	529303	diphtheria toxoid vaccine, inactivated	Drug	RxNorm	Ingredient	S	798304	2008-06-29	2099-12-31		798304	ENG	5479796	ATC	IN	J07AF01	diphtheria toxoid	N
1280	40166035	40166035	saxagliptin	Drug	RxNorm	Ingredient	S	857974	2009-09-06	2099-12-31		857974	ENG	5482200	ATC	IN	A10BH03	saxagliptin	N
1281	42800040	42800040	avanafil	Drug	RxNorm	Ingredient	S	1291301	2012-06-04	2099-12-31		1291301	ENG	6821794	ATC	IN	G04BE10	avanafil	N
1282	42800027	42800027	varicella-zoster virus vaccine live (Oka-Merck) strain	Drug	RxNorm	Ingredient	S	1292422	2012-06-04	2099-12-31		1292422	ENG	5482847	ATC	IN	J07BK01	varicella, live attenuated	N
1283	42899052	42899052	eosine yellowish	Drug	RxNorm	Ingredient	S	1310593	2012-10-01	2099-12-31		1310593	ENG	5479930	ATC	IN	D08AX02	eosin	N
1284	43013884	43013884	alogliptin	Drug	RxNorm	Ingredient	S	1368001	2013-03-04	2099-12-31		1368001	ENG	5478578	ATC	IN	A10BH04	alogliptin	N
1285	45775116	45775116	olodaterol	Drug	RxNorm	Ingredient	S	1546059	2014-12-01	2099-12-31		1546059	ENG	5936917	ATC	IN	R03AC19	olodaterol	N
1286	45892419	45892419	gentamicin	Drug	RxNorm	Ingredient	S	1596450	2015-03-02	2099-12-31		1596450	ENG	5480347	ATC	IN	D06AX07	gentamicin	N
1287	45892419	45892419	gentamicin	Drug	RxNorm	Ingredient	S	1596450	2015-03-02	2099-12-31		1596450	ENG	5480348	ATC	IN	J01GB03	gentamicin	N
1288	45892419	45892419	gentamicin	Drug	RxNorm	Ingredient	S	1596450	2015-03-02	2099-12-31		1596450	ENG	5480349	ATC	IN	S01AA11	gentamicin	N
1289	45892419	45892419	gentamicin	Drug	RxNorm	Ingredient	S	1596450	2015-03-02	2099-12-31		1596450	ENG	5480350	ATC	IN	S02AA14	gentamicin	N
1290	45892419	45892419	gentamicin	Drug	RxNorm	Ingredient	S	1596450	2015-03-02	2099-12-31		1596450	ENG	5480351	ATC	IN	S03AA06	gentamicin	N
1291	45892883	45892883	secukinumab	Drug	RxNorm	Ingredient	S	1599788	2015-03-02	2099-12-31		1599788	ENG	5482208	ATC	IN	L04AC10	secukinumab	N
1292	35602717	35602717	insulin degludec	Drug	RxNorm	Ingredient	S	1670007	2016-05-02	2099-12-31		1670007	ENG	5936895	ATC	IN	A10AE06	insulin degludec	N
1293	1510417	1510417	cannabidiol	Drug	RxNorm	Ingredient	S	2045371	2018-07-02	2099-12-31		2045371	ENG	10823160	ATC	IN	N03AX24	cannabidiol	N
1294	1356018	1356018	prucalopride	Drug	RxNorm	Ingredient	S	2107310	2019-02-04	2099-12-31		2107310	ENG	5482016	ATC	IN	A06AX05	prucalopride	N
1295	1366603	1366603	octenidine	Drug	RxNorm	Ingredient	S	2119240	2019-04-01	2099-12-31		2119240	ENG	12799237	ATC	IN	A01AB24	octenidine	N
1296	1366603	1366603	octenidine	Drug	RxNorm	Ingredient	S	2119240	2019-04-01	2099-12-31		2119240	ENG	7717223	ATC	IN	R02AA21	octenidine	N
1297	906874	906874	oxyquinoline	Drug	RxNorm	Ingredient	S	110	1970-01-01	2099-12-31		110	ENG	5481585	ATC	IN	A01AB07	oxyquinoline	N
1298	906874	906874	oxyquinoline	Drug	RxNorm	Ingredient	S	110	1970-01-01	2099-12-31		110	ENG	5481586	ATC	IN	D08AH03	oxyquinoline	N
1299	906874	906874	oxyquinoline	Drug	RxNorm	Ingredient	S	110	1970-01-01	2099-12-31		110	ENG	5481587	ATC	IN	G01AC30	oxyquinoline	N
1300	906874	906874	oxyquinoline	Drug	RxNorm	Ingredient	S	110	1970-01-01	2099-12-31		110	ENG	5481588	ATC	IN	R02AA14	oxyquinoline	N
1301	1125315	1125315	acetaminophen	Drug	RxNorm	Ingredient	S	161	1970-01-01	2099-12-31		161	ENG	5481616	ATC	IN	N02BE01	paracetamol	N
1302	1703687	1703687	acyclovir	Drug	RxNorm	Ingredient	S	281	1970-01-01	2099-12-31		281	ENG	5478501	ATC	IN	D06BB03	aciclovir	N
1303	1703687	1703687	acyclovir	Drug	RxNorm	Ingredient	S	281	1970-01-01	2099-12-31		281	ENG	5478502	ATC	IN	J05AB01	aciclovir	N
1304	1703687	1703687	acyclovir	Drug	RxNorm	Ingredient	S	281	1970-01-01	2099-12-31		281	ENG	5478503	ATC	IN	S01AD03	aciclovir	N
1305	1753745	1753745	albendazole	Drug	RxNorm	Ingredient	S	430	1970-01-01	2099-12-31		430	ENG	5478531	ATC	IN	P02CA03	albendazole	N
1306	1167322	1167322	allopurinol	Drug	RxNorm	Ingredient	S	519	1970-01-01	2099-12-31		519	ENG	5478570	ATC	IN	M04AA01	allopurinol	N
1307	1381504	1381504	alprostadil	Drug	RxNorm	Ingredient	S	598	1970-01-01	2099-12-31		598	ENG	5478585	ATC	IN	C01EA01	alprostadil	N
1308	1381504	1381504	alprostadil	Drug	RxNorm	Ingredient	S	598	1970-01-01	2099-12-31		598	ENG	5478586	ATC	IN	G04BE01	alprostadil	N
1309	19091514	19091514	aminacrine	Drug	RxNorm	Ingredient	S	645	1970-01-01	2099-12-31		645	ENG	5478628	ATC	IN	D08AA02	aminoacridine	N
1310	1717240	1717240	amphotericin B	Drug	RxNorm	Ingredient	S	732	1970-01-01	2099-12-31		732	ENG	5478657	ATC	IN	A01AB04	amphotericin B	N
1311	1717240	1717240	amphotericin B	Drug	RxNorm	Ingredient	S	732	1970-01-01	2099-12-31		732	ENG	5478658	ATC	IN	A07AA07	amphotericin B	N
1312	1717240	1717240	amphotericin B	Drug	RxNorm	Ingredient	S	732	1970-01-01	2099-12-31		732	ENG	5478659	ATC	IN	G01AA03	amphotericin B	N
1313	1717240	1717240	amphotericin B	Drug	RxNorm	Ingredient	S	732	1970-01-01	2099-12-31		732	ENG	5478660	ATC	IN	J02AA01	amphotericin B	N
1314	1717327	1717327	ampicillin	Drug	RxNorm	Ingredient	S	733	1970-01-01	2099-12-31		733	ENG	5478661	ATC	IN	J01CA01	ampicillin	N
1315	1717327	1717327	ampicillin	Drug	RxNorm	Ingredient	S	733	1970-01-01	2099-12-31		733	ENG	5478662	ATC	IN	S01AA19	ampicillin	N
1316	19136654	19136654	apazone	Drug	RxNorm	Ingredient	S	1029	1970-01-01	2099-12-31		1029	ENG	5478764	ATC	IN	M01AX04	azapropazone	N
1317	837027	837027	apomorphine	Drug	RxNorm	Ingredient	S	1043	1970-01-01	2099-12-31		1043	ENG	5478697	ATC	IN	G04BE07	apomorphine	N
1318	837027	837027	apomorphine	Drug	RxNorm	Ingredient	S	1043	1970-01-01	2099-12-31		1043	ENG	5478698	ATC	IN	N04BC07	apomorphine	N
1319	914335	914335	atropine	Drug	RxNorm	Ingredient	S	1223	1970-01-01	2099-12-31		1223	ENG	5478750	ATC	IN	A03BA01	atropine	N
1320	914335	914335	atropine	Drug	RxNorm	Ingredient	S	1223	1970-01-01	2099-12-31		1223	ENG	5478751	ATC	IN	S01FA01	atropine	N
1321	19014878	19014878	azathioprine	Drug	RxNorm	Ingredient	S	1256	1970-01-01	2099-12-31		1256	ENG	5478766	ATC	IN	L04AX01	azathioprine	N
1322	19016754	19016754	benzbromarone	Drug	RxNorm	Ingredient	S	1385	1970-01-01	2099-12-31		1385	ENG	5478837	ATC	IN	M04AB03	benzbromarone	N
1323	916751	916751	lindane	Drug	RxNorm	Ingredient	S	1388	1970-01-01	2099-12-31		1388	ENG	5480849	ATC	IN	P03AB02	lindane	N
1324	919681	919681	benzyl alcohol	Drug	RxNorm	Ingredient	S	1426	1970-01-01	2099-12-31		1426	ENG	7717180	ATC	IN	P03AX06	benzyl alcohol	N
1325	1322081	1322081	betaxolol	Drug	RxNorm	Ingredient	S	1520	1970-01-01	2099-12-31		1520	ENG	5478891	ATC	IN	C07AB05	betaxolol	N
1326	1322081	1322081	betaxolol	Drug	RxNorm	Ingredient	S	1520	1970-01-01	2099-12-31		1520	ENG	5478892	ATC	IN	S01ED02	betaxolol	N
1327	730548	730548	bromocriptine	Drug	RxNorm	Ingredient	S	1760	1970-01-01	2099-12-31		1760	ENG	5478966	ATC	IN	G02CB01	bromocriptine	N
1328	730548	730548	bromocriptine	Drug	RxNorm	Ingredient	S	1760	1970-01-01	2099-12-31		1760	ENG	5478967	ATC	IN	N04BC01	bromocriptine	N
1329	19041843	19041843	carbocysteine	Drug	RxNorm	Ingredient	S	2023	1970-01-01	2099-12-31		2023	ENG	5479107	ATC	IN	R05CB03	carbocisteine	N
1330	950370	950370	carteolol	Drug	RxNorm	Ingredient	S	2116	1970-01-01	2099-12-31		2116	ENG	5479130	ATC	IN	C07AA15	carteolol	N
1331	950370	950370	carteolol	Drug	RxNorm	Ingredient	S	2116	1970-01-01	2099-12-31		2116	ENG	5479131	ATC	IN	S01ED05	carteolol	N
1332	1777806	1777806	ceftriaxone	Drug	RxNorm	Ingredient	S	2193	1970-01-01	2099-12-31		2193	ENG	5479188	ATC	IN	J01DD04	ceftriaxone	N
1333	989301	989301	cetylpyridinium	Drug	RxNorm	Ingredient	S	2286	1970-01-01	2099-12-31		2286	ENG	5479209	ATC	IN	B05CA01	cetylpyridinium	N
1334	989301	989301	cetylpyridinium	Drug	RxNorm	Ingredient	S	2286	1970-01-01	2099-12-31		2286	ENG	5479210	ATC	IN	D08AJ03	cetylpyridinium	N
1335	989301	989301	cetylpyridinium	Drug	RxNorm	Ingredient	S	2286	1970-01-01	2099-12-31		2286	ENG	5479211	ATC	IN	D09AA07	cetylpyridinium	N
1336	989301	989301	cetylpyridinium	Drug	RxNorm	Ingredient	S	2286	1970-01-01	2099-12-31		2286	ENG	5479212	ATC	IN	R02AA06	cetylpyridinium	N
1337	19092290	19092290	chlormezanone	Drug	RxNorm	Ingredient	S	2373	1970-01-01	2099-12-31		2373	ENG	5479243	ATC	IN	M03BB02	chlormezanone	N
1338	19092412	19092412	chlorobutanol	Drug	RxNorm	Ingredient	S	2378	1970-01-01	2099-12-31		2378	ENG	5479247	ATC	IN	A04AD04	chlorobutanol	N
1339	794852	794852	chlorpromazine	Drug	RxNorm	Ingredient	S	2403	1970-01-01	2099-12-31		2403	ENG	5479268	ATC	IN	N05AA01	chlorpromazine	N
1340	1594973	1594973	chlorpropamide	Drug	RxNorm	Ingredient	S	2404	1970-01-01	2099-12-31		2404	ENG	5479269	ATC	IN	A10BB02	chlorpropamide	N
1341	19095043	19095043	chlortetracycline	Drug	RxNorm	Ingredient	S	2408	1970-01-01	2099-12-31		2408	ENG	5479278	ATC	IN	A01AB21	chlortetracycline	N
1342	19095043	19095043	chlortetracycline	Drug	RxNorm	Ingredient	S	2408	1970-01-01	2099-12-31		2408	ENG	5479279	ATC	IN	D06AA02	chlortetracycline	N
1343	19095043	19095043	chlortetracycline	Drug	RxNorm	Ingredient	S	2408	1970-01-01	2099-12-31		2408	ENG	5479280	ATC	IN	J01AA03	chlortetracycline	N
1344	19095043	19095043	chlortetracycline	Drug	RxNorm	Ingredient	S	2408	1970-01-01	2099-12-31		2408	ENG	5479281	ATC	IN	S01AA02	chlortetracycline	N
1345	1395058	1395058	chlorthalidone	Drug	RxNorm	Ingredient	S	2409	1970-01-01	2099-12-31		2409	ENG	5479275	ATC	IN	C03BA04	chlortalidone	N
1346	19095309	19095309	cholestyramine resin	Drug	RxNorm	Ingredient	S	2447	1970-01-01	2099-12-31		2447	ENG	5479447	ATC	IN	C10AC01	colestyramine	N
1347	1395573	1395573	chondroitin sulfates	Drug	RxNorm	Ingredient	S	2473	1970-01-01	2099-12-31		2473	ENG	5479296	ATC	IN	M01AX25	chondroitin sulfate	N
1348	1397599	1397599	cisplatin	Drug	RxNorm	Ingredient	S	2555	1970-01-01	2099-12-31		2555	ENG	5479345	ATC	IN	L01XA01	cisplatin	N
1349	797617	797617	citalopram	Drug	RxNorm	Ingredient	S	2556	1970-01-01	2099-12-31		2556	ENG	5479346	ATC	IN	N06AB04	citalopram	N
1350	1798476	1798476	clofazimine	Drug	RxNorm	Ingredient	S	2592	1970-01-01	2099-12-31		2592	ENG	5479384	ATC	IN	J04BA01	clofazimine	N
1351	1000632	1000632	clotrimazole	Drug	RxNorm	Ingredient	S	2623	1970-01-01	2099-12-31		2623	ENG	5479421	ATC	IN	A01AB18	clotrimazole	N
1352	1000632	1000632	clotrimazole	Drug	RxNorm	Ingredient	S	2623	1970-01-01	2099-12-31		2623	ENG	5479422	ATC	IN	D01AC01	clotrimazole	N
1353	1000632	1000632	clotrimazole	Drug	RxNorm	Ingredient	S	2623	1970-01-01	2099-12-31		2623	ENG	5479423	ATC	IN	G01AF02	clotrimazole	N
1354	1201620	1201620	codeine	Drug	RxNorm	Ingredient	S	2670	1970-01-01	2099-12-31		2670	ENG	5479440	ATC	IN	R05DA04	codeine	N
1355	1101554	1101554	colchicine	Drug	RxNorm	Ingredient	S	2683	1970-01-01	2099-12-31		2683	ENG	5479443	ATC	IN	M04AC01	colchicine	N
1356	1501617	1501617	colestipol	Drug	RxNorm	Ingredient	S	2685	1970-01-01	2099-12-31		2685	ENG	5479446	ATC	IN	C10AC02	colestipol	N
1357	910232	910232	cyclopentolate	Drug	RxNorm	Ingredient	S	3001	1970-01-01	2099-12-31		3001	ENG	5479557	ATC	IN	S01FA04	cyclopentolate	N
1358	1711759	1711759	dapsone	Drug	RxNorm	Ingredient	S	3108	1970-01-01	2099-12-31		3108	ENG	5479585	ATC	IN	D10AX05	dapsone	N
1359	1711759	1711759	dapsone	Drug	RxNorm	Ingredient	S	3108	1970-01-01	2099-12-31		3108	ENG	5479586	ATC	IN	J04BA02	dapsone	N
1360	1312007	1312007	prasterone	Drug	RxNorm	Ingredient	S	3143	1970-01-01	2099-12-31		3143	ENG	10823221	ATC	IN	G03XX01	prasterone	N
1361	1312007	1312007	prasterone	Drug	RxNorm	Ingredient	S	3143	1970-01-01	2099-12-31		3143	ENG	5481899	ATC	IN	A14AA07	prasterone	N
1362	1119510	1119510	dextromethorphan	Drug	RxNorm	Ingredient	S	3289	1970-01-01	2099-12-31		3289	ENG	5479675	ATC	IN	R05DA09	dextromethorphan	N
1363	925102	925102	dienestrol	Drug	RxNorm	Ingredient	S	3368	1970-01-01	2099-12-31		3368	ENG	5479714	ATC	IN	G03CB01	dienestrol	N
1364	925102	925102	dienestrol	Drug	RxNorm	Ingredient	S	3368	1970-01-01	2099-12-31		3368	ENG	5479715	ATC	IN	G03CC02	dienestrol	N
1365	725822	725822	diethylpropion	Drug	RxNorm	Ingredient	S	3389	1970-01-01	2099-12-31		3389	ENG	5478617	ATC	IN	A08AA03	amfepramone	N
1366	1126557	1126557	dihydroergotamine	Drug	RxNorm	Ingredient	S	3418	1970-01-01	2099-12-31		3418	ENG	5479749	ATC	IN	N02CA01	dihydroergotamine	N
1367	1126658	1126658	hydromorphone	Drug	RxNorm	Ingredient	S	3423	1970-01-01	2099-12-31		3423	ENG	5480522	ATC	IN	N02AA03	hydromorphone	N
1368	1331270	1331270	dipyridamole	Drug	RxNorm	Ingredient	S	3521	1970-01-01	2099-12-31		3521	ENG	5479812	ATC	IN	B01AC07	dipyridamole	N
1369	738818	738818	doxylamine	Drug	RxNorm	Ingredient	S	3642	1970-01-01	2099-12-31		3642	ENG	5479857	ATC	IN	R06AA09	doxylamine	N
1370	940864	940864	econazole	Drug	RxNorm	Ingredient	S	3743	1970-01-01	2099-12-31		3743	ENG	5479880	ATC	IN	D01AC03	econazole	N
1371	940864	940864	econazole	Drug	RxNorm	Ingredient	S	3743	1970-01-01	2099-12-31		3743	ENG	5479881	ATC	IN	G01AF05	econazole	N
1372	19045045	19045045	ergocalciferol	Drug	RxNorm	Ingredient	S	4018	1970-01-01	2099-12-31		4018	ENG	5479965	ATC	IN	A11CC01	ergocalciferol	N
1373	745268	745268	ergoloid mesylates, USP	Drug	RxNorm	Ingredient	S	4024	1970-01-01	2099-12-31		4024	ENG	5479966	ATC	IN	C04AE01	ergoloid mesylates	N
1374	19050554	19050554	etretinate	Drug	RxNorm	Ingredient	S	4182	1970-01-01	2099-12-31		4182	ENG	5480061	ATC	IN	D05BB01	etretinate	N
1375	19054936	19054936	floxacillin	Drug	RxNorm	Ingredient	S	4448	1970-01-01	2099-12-31		4448	ENG	5480175	ATC	IN	J01CF05	flucloxacillin	N
1376	19055183	19055183	flunarizine	Drug	RxNorm	Ingredient	S	4459	1970-01-01	2099-12-31		4459	ENG	5480199	ATC	IN	N07CA03	flunarizine	N
1377	19055982	19055982	flupenthixol	Drug	RxNorm	Ingredient	S	4495	1970-01-01	2099-12-31		4495	ENG	5480245	ATC	IN	N05AF01	flupentixol	N
1378	19111620	19111620	folic acid	Drug	RxNorm	Ingredient	S	4511	1970-01-01	2099-12-31		4511	ENG	11818859	ATC	IN	V04CX02	folic acid	N
1379	19111620	19111620	folic acid	Drug	RxNorm	Ingredient	S	4511	1970-01-01	2099-12-31		4511	ENG	5480270	ATC	IN	B03BB01	folic acid	N
1380	19056694	19056694	framycetin	Drug	RxNorm	Ingredient	S	4556	1970-01-01	2099-12-31		4556	ENG	5480292	ATC	IN	D09AA01	framycetin	N
1381	19056694	19056694	framycetin	Drug	RxNorm	Ingredient	S	4556	1970-01-01	2099-12-31		4556	ENG	5480293	ATC	IN	R01AX08	framycetin	N
1382	19056694	19056694	framycetin	Drug	RxNorm	Ingredient	S	4556	1970-01-01	2099-12-31		4556	ENG	5480294	ATC	IN	S01AA07	framycetin	N
1383	1558242	1558242	gemfibrozil	Drug	RxNorm	Ingredient	S	4719	1970-01-01	2099-12-31		4719	ENG	5480344	ATC	IN	C10AB04	gemfibrozil	N
1384	1360332	1360332	glucosamine	Drug	RxNorm	Ingredient	S	4845	1970-01-01	2099-12-31		4845	ENG	5480373	ATC	IN	M01AX05	glucosamine	N
1385	963742	963742	gramicidin	Drug	RxNorm	Ingredient	S	5011	1970-01-01	2099-12-31		5011	ENG	5480402	ATC	IN	R02AB30	gramicidin	N
1386	1366279	1366279	guanethidine	Drug	RxNorm	Ingredient	S	5036	1970-01-01	2099-12-31		5036	ENG	5480413	ATC	IN	C02CC02	guanethidine	N
1387	1366279	1366279	guanethidine	Drug	RxNorm	Ingredient	S	5036	1970-01-01	2099-12-31		5036	ENG	5480414	ATC	IN	S01EX01	guanethidine	N
1388	966468	966468	halcinonide	Drug	RxNorm	Ingredient	S	5084	1970-01-01	2099-12-31		5084	ENG	5480426	ATC	IN	D07AD02	halcinonide	N
1389	766529	766529	haloperidol	Drug	RxNorm	Ingredient	S	5093	1970-01-01	2099-12-31		5093	ENG	5480429	ATC	IN	N05AD01	haloperidol	N
1390	1367571	1367571	heparin	Drug	RxNorm	Ingredient	S	5224	1970-01-01	2099-12-31		5224	ENG	5480443	ATC	IN	B01AB01	heparin	N
