	drug_concept_id	CONCEPT_ID	CONCEPT_CODE	CONCEPT_NAME	ONTOLOGY_LOGIC	ONTOLOGY_URI	ONTOLOGY_LABEL	MAPPING_CATEGORY	MAPPING_EVIDENCE
1092	1735947	1735947	35619.0	rifaximin	nan	CHEBI_75246	rifaximin	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01220 | OBO_LABEL-OMOP_CONCEPT_LABEL:rifaximin | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:rifaximin | OBO_LABEL-OMOP_ANCESTOR_LABEL:rifaximin | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:rifaximin | OBO_LABEL-OMOP_CONCEPT_SYNONYM:rifaximin | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:rifaximin | CONCEPT_SIMILARITY:CHEBI_75246_1.0
1093	1738135	1738135	195085.0	efavirenz	nan	CHEBI_119486	efavirenz	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00625 | OBO_LABEL-OMOP_ANCESTOR_LABEL:efavirenz | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:efavirenz | OBO_LABEL-OMOP_CONCEPT_LABEL:efavirenz | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:efavirenz | OBO_LABEL-OMOP_CONCEPT_SYNONYM:efavirenz | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:efavirenz | CONCEPT_SIMILARITY:CHEBI_119486_1.0
1094	1738521	1738521	3640.0	Doxycycline	nan	CHEBI_50845	doxycycline	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00254 | OBO_LABEL-OMOP_ANCESTOR_LABEL:doxycycline | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:doxycycline | OBO_LABEL-OMOP_CONCEPT_LABEL:doxycycline | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:doxycycline | OBO_LABEL-OMOP_CONCEPT_SYNONYM:doxycycline | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:doxycycline | CONCEPT_SIMILARITY:CHEBI_50845_1.0
1095	1740226	1740226	20012.0	cadexomer iodine	NOT YET MAPPED	NOT YET MAPPED	NOT YET MAPPED	Unmapped	Concept could not be mapped using DbXRefs or exact matches to labels and synonyms and thus requires similarity or manual mapping
1096	1756831	1756831	460132.0	darunavir	nan	CHEBI_367163	darunavir	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01264 | OBO_LABEL-OMOP_CONCEPT_LABEL:darunavir | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:darunavir | OBO_LABEL-OMOP_ANCESTOR_LABEL:darunavir | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:darunavir | OBO_LABEL-OMOP_CONCEPT_SYNONYM:darunavir | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:darunavir | CONCEPT_SIMILARITY:CHEBI_367163_1.0
1097	1768849	1768849	2176.0	Cefaclor	nan	CHEBI_3478	cefaclor	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00833 | OBO_LABEL-OMOP_CONCEPT_LABEL:cefaclor | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:cefaclor | OBO_LABEL-OMOP_ANCESTOR_LABEL:cefaclor | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:cefaclor | OBO_LABEL-OMOP_CONCEPT_SYNONYM:cefaclor | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:cefaclor | CONCEPT_SIMILARITY:CHEBI_3478_1.0
1098	1776430	1776430	5499.0	Hydrogen Peroxide	nan	CHEBI_16240	hydrogen peroxide	Automatic One-to-One Concept	OBO_LABEL-OMOP_ANCESTOR_LABEL:hydrogen_peroxide | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:hydrogen_peroxide | OBO_LABEL-OMOP_CONCEPT_LABEL:hydrogen_peroxide | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:hydrogen_peroxide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:hydrogen_peroxide | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:hydrogen_peroxide | CONCEPT_SIMILARITY:CHEBI_16240_1.0
1099	1781733	1781733	60212.0	Atovaquone	nan	CHEBI_575568	atovaquone	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01117 | OBO_LABEL-OMOP_CONCEPT_LABEL:atovaquone | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:atovaquone | OBO_LABEL-OMOP_ANCESTOR_LABEL:atovaquone | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:atovaquone | OBO_LABEL-OMOP_CONCEPT_SYNONYM:atovaquone | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:atovaquone | CONCEPT_SIMILARITY:CHEBI_575568_1.0
1100	1786842	1786842	2239.0	Cephradine	nan	CHEBI_3547	cephradine	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01333 | OBO_LABEL-OMOP_ANCESTOR_LABEL:cephradine | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:cephradine | OBO_LABEL-OMOP_CONCEPT_LABEL:cephradine | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:cephradine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:cefradine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:cephradine | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:cephradine | CONCEPT_SIMILARITY:CHEBI_3547_1.0
1101	1794280	1794280	6672.0	Mebendazole	nan	CHEBI_6704	mebendazole	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00643 | OBO_LABEL-OMOP_CONCEPT_LABEL:mebendazole | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:mebendazole | OBO_LABEL-OMOP_ANCESTOR_LABEL:mebendazole | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:mebendazole | OBO_LABEL-OMOP_CONCEPT_SYNONYM:mebendazole | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:mebendazole | CONCEPT_SIMILARITY:CHEBI_6704_1.0
1102	1799139	1799139	260101.0	Oseltamivir	OR	CHEBI_7799 | CHEBI_7798	oseltamivir phosphate | oseltamivir	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00198 | OBO_LABEL-OMOP_CONCEPT_LABEL:oseltamivir | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:oseltamivir | OBO_LABEL-OMOP_ANCESTOR_LABEL:oseltamivir | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:oseltamivir | OBO_LABEL-OMOP_CONCEPT_SYNONYM:oseltamivir | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:oseltamivir | CONCEPT_SIMILARITY:CHEBI_7798_1.0
1103	1836191	1836191	10109.0	Streptomycin	OR	CHEBI_17076 | CHEBI_58007	streptomycin | streptomycin(3+)	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01082 | OBO_LABEL-OMOP_ANCESTOR_LABEL:streptomycin | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:streptomycin | OBO_LABEL-OMOP_CONCEPT_LABEL:streptomycin | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:streptomycin | OBO_LABEL-OMOP_CONCEPT_SYNONYM:streptomycin | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:streptomycin | CONCEPT_SIMILARITY:CHEBI_17076_1.0 | CONCEPT_SIMILARITY:CHEBI_58007_1.0
1104	19000537	19000537	10524.0	Threonine	OR	CHEBI_16857 | CHEBI_26986	l-threonine | threonine	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00156 | OBO_LABEL-OMOP_ANCESTOR_LABEL:threonine | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:threonine | OBO_LABEL-OMOP_CONCEPT_LABEL:threonine | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:threonine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:threonine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:threonine | CONCEPT_SIMILARITY:CHEBI_16857_1.0 | CONCEPT_SIMILARITY:CHEBI_26986_1.0
1105	19000556	19000556	6696.0	Mefruside	nan	CHEBI_31809	mefruside	Automatic One-to-One Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:mefruside | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:mefruside | OBO_LABEL-OMOP_ANCESTOR_LABEL:mefruside | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:mefruside | OBO_LABEL-OMOP_CONCEPT_SYNONYM:mefruside | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:mefruside | CONCEPT_SIMILARITY:CHEBI_31809_1.0
1106	19000732	19000732	10565.0	Thyroglobulin	NOT YET MAPPED	NOT YET MAPPED	NOT YET MAPPED	Unmapped	Concept could not be mapped using DbXRefs or exact matches to labels and synonyms and thus requires similarity or manual mapping
1107	19000753	19000753	105655.0	Ferrous glycine sulfate	nan	CHEBI_27470	folic acid	Automatic One-to-One Ancestor	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00158 | OBO_LABEL-OMOP_ANCESTOR_LABEL:folic_acid | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:folic_acid
1108	19000815	19000815	10122.0	Strontium	nan	CHEBI_35104	strontium(2+)	Automatic One-to-One Concept	OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:strontium | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:strontium | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:strontium | CONCEPT_SIMILARITY:CHEBI_35104_1.0
1109	19001131	19001131	105673.0	Sodium ironedetate	nan	CHEBI_78292	sodium feredetate	Automatic One-to-One Concept	OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:sodium_ironedetate | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:sodium_ironedetate | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:sodium_ironedetate | OBO_LABEL-OMOP_CONCEPT_SYNONYM:sodium_feredetate | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:sodium_feredetate | CONCEPT_SIMILARITY:CHEBI_78292_1.0
1110	19001311	19001311	105695.0	epoetin beta	NOT YET MAPPED	NOT YET MAPPED	NOT YET MAPPED	Unmapped	Concept could not be mapped using DbXRefs or exact matches to labels and synonyms and thus requires similarity or manual mapping
1111	19004049	19004049	104486.0	nicofuranose	nan	CHEBI_135846	nicofuranose	Automatic One-to-One Concept	OBO_LABEL-OMOP_ANCESTOR_LABEL:nicofuranose | OBO_LABEL-OMOP_CONCEPT_LABEL:nicofuranose | OBO_LABEL-OMOP_CONCEPT_SYNONYM:nicofuranose | CONCEPT_SIMILARITY:CHEBI_135846_1.0
1112	19004283	19004283	283578.0	Magnesium malate	OR	CHEBI_16709 | CHEBI_27306 | CHEBI_6650	pyridoxine | vitamin b6 | malic acid	Automatic One-to-Many Ancestor	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00165 | OBO_LABEL-OMOP_ANCESTOR_LABEL:vitamin_b6 | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:vitamin_b6 | OBO_LABEL-OMOP_ANCESTOR_LABEL:malic_acid | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:malic_acid
1113	19004724	19004724	6837.0	Methionine	OR	CHEBI_16643 | CHEBI_16811	l-methionine | methionine	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00134 | OBO_LABEL-OMOP_CONCEPT_SYNONYM:l-methionine | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:l-methionine | OBO_LABEL-OMOP_CONCEPT_LABEL:methionine | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:methionine | OBO_LABEL-OMOP_ANCESTOR_LABEL:methionine | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:methionine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:methionine | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:methionine | CONCEPT_SIMILARITY:CHEBI_16643_1.0 | CONCEPT_SIMILARITY:CHEBI_16811_1.0
1114	19005129	19005129	108074.0	Clobetasone	nan	CHEBI_7507	neomycin	Automatic One-to-One Ancestor	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00994 | OBO_LABEL-OMOP_ANCESTOR_LABEL:neomycin | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:neomycin
1115	19005147	19005147	6852.0	Methotrimeprazine	nan	CHEBI_6838	methotrimeprazine	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01403 | OBO_LABEL-OMOP_CONCEPT_LABEL:methotrimeprazine | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:methotrimeprazine | OBO_LABEL-OMOP_ANCESTOR_LABEL:methotrimeprazine | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:methotrimeprazine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:methotrimeprazine | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:methotrimeprazine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:levomepromazine | CONCEPT_SIMILARITY:CHEBI_6838_1.0
1116	19006186	19006186	10898.0	Tryptophan	OR	CHEBI_16828 | CHEBI_27897	l-tryptophan | tryptophan	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00150 | OBO_LABEL-OMOP_CONCEPT_SYNONYM:l-tryptophan | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:l-tryptophan | OBO_LABEL-OMOP_ANCESTOR_LABEL:tryptophan | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:tryptophan | OBO_LABEL-OMOP_CONCEPT_LABEL:tryptophan | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:tryptophan | OBO_LABEL-OMOP_CONCEPT_SYNONYM:tryptophan | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:tryptophan | CONCEPT_SIMILARITY:CHEBI_16828_1.0 | CONCEPT_SIMILARITY:CHEBI_27897_1.0
1117	19007490	19007490	6923.0	Metyrapone	nan	CHEBI_44241	metyrapone	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01011 | OBO_LABEL-OMOP_ANCESTOR_LABEL:metyrapone | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:metyrapone | OBO_LABEL-OMOP_CONCEPT_LABEL:metyrapone | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:metyrapone | OBO_LABEL-OMOP_CONCEPT_SYNONYM:metyrapone | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:metyrapone | CONCEPT_SIMILARITY:CHEBI_44241_1.0
1118	19007748	19007748	288088.0	Cetrimide	OR	CHEBI_3565 | CHEBI_3567	cetrimide | cetyltrimethylammonium bromide	Automatic One-to-Many Concept	OBO_LABEL-OMOP_ANCESTOR_LABEL:cetrimide | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:cetrimide | OBO_LABEL-OMOP_CONCEPT_LABEL:cetrimide | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:cetrimide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:cetrimide | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:cetrimide | CONCEPT_SIMILARITY:CHEBI_3565_1.0 | CONCEPT_SIMILARITY:CHEBI_3567_1.0
1119	19008261	19008261	11196.0	Viloxazine	nan	CHEBI_94405	2-[(2-ethoxyphenoxy)methyl]morpholine	Cosine Similarity One-to-One Concept	CONCEPT_SIMILARITY:CHEBI_94405_0.637
1120	19008864	19008864	29209.0	malic acid	nan	CHEBI_6650	malic acid	Automatic One-to-One Concept	OBO_LABEL-OMOP_ANCESTOR_LABEL:malic_acid | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:malic_acid | OBO_LABEL-OMOP_CONCEPT_LABEL:malic_acid | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:malic_acid | OBO_LABEL-OMOP_CONCEPT_SYNONYM:malic_acid | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:malic_acid | CONCEPT_SIMILARITY:CHEBI_6650_1.0
1121	19008870	19008870	29256.0	mandelic acid	nan	CHEBI_35825	mandelic acid	Automatic One-to-One Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:mandelic_acid | OBO_LABEL-OMOP_ANCESTOR_LABEL:mandelic_acid | OBO_LABEL-OMOP_CONCEPT_SYNONYM:mandelic_acid | CONCEPT_SIMILARITY:CHEBI_35825_1.0
1122	19008994	19008994	29410.0	mebeverine	nan	CHEBI_91514	3,4-dimethoxybenzoic acid 4-[ethyl-[1-(4-methoxyphenyl)propan-2-yl]amino]butyl ester	Cosine Similarity One-to-One Concept	CONCEPT_SIMILARITY:CHEBI_91514_0.637
1123	19009405	19009405	11253.0	Vitamin D	OR	CHEBI_27300 | CHEBI_89324	vitamin d | 24,25-dihydroxyvitamin d	Automatic One-to-Many Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:vitamin_d | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:vitamin_d | OBO_LABEL-OMOP_ANCESTOR_LABEL:vitamin_d | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:vitamin_d | OBO_LABEL-OMOP_CONCEPT_SYNONYM:vitamin_d | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:vitamin_d | CONCEPT_SIMILARITY:CHEBI_27300_0.491 | CONCEPT_SIMILARITY:CHEBI_89324_0.491
1124	19009540	19009540	11256.0	Vitamin E	OR	CHEBI_18145 | CHEBI_33234	(+)-alpha-tocopherol | vitamin e	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00163 | OBO_LABEL-OMOP_ANCESTOR_LABEL:vitamin_e | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:vitamin_e | OBO_LABEL-OMOP_CONCEPT_LABEL:vitamin_e | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:vitamin_e | OBO_LABEL-OMOP_CONCEPT_SYNONYM:vitamin_e | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:vitamin_e | CONCEPT_SIMILARITY:CHEBI_33234_1.0
1125	19010792	19010792	3014.0	Cyproterone	nan	CHEBI_50742	cyproterone	Automatic One-to-One Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:cyproterone | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:cyproterone | OBO_LABEL-OMOP_ANCESTOR_LABEL:cyproterone | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:cyproterone | OBO_LABEL-OMOP_CONCEPT_SYNONYM:cyproterone | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:cyproterone | CONCEPT_SIMILARITY:CHEBI_50742_1.0
1126	19010886	19010886	114176.0	Zuclopenthixol	nan	CHEBI_51364	zuclopenthixol	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01624 | OBO_LABEL-OMOP_ANCESTOR_LABEL:zuclopenthixol | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:zuclopenthixol | OBO_LABEL-OMOP_CONCEPT_LABEL:zuclopenthixol | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:zuclopenthixol | OBO_LABEL-OMOP_CONCEPT_SYNONYM:zuclopenthixol | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:zuclopenthixol | CONCEPT_SIMILARITY:CHEBI_51364_1.0
1127	19011093	19011093	117466.0	Tenofovir	nan	CHEBI_63625	tenofovir (anhydrous)	Automatic One-to-One Concept	OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:tenofovir | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:tenofovir | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:tenofovir | CONCEPT_SIMILARITY:CHEBI_63625_1.0
1128	19011162	19011162	125918.0	Fennel seed preparation	NOT YET MAPPED	NOT YET MAPPED	NOT YET MAPPED	Unmapped	Concept could not be mapped using DbXRefs or exact matches to labels and synonyms and thus requires similarity or manual mapping
1129	19011355	19011355	307296.0	etoricoxib	nan	CHEBI_6339	etoricoxib	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01628 | OBO_LABEL-OMOP_CONCEPT_LABEL:etoricoxib | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:etoricoxib | OBO_LABEL-OMOP_ANCESTOR_LABEL:etoricoxib | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:etoricoxib | OBO_LABEL-OMOP_CONCEPT_SYNONYM:etoricoxib | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:etoricoxib | CONCEPT_SIMILARITY:CHEBI_6339_1.0
1130	19011438	19011438	1406.0	benzoin resin	nan	CHEBI_17682	benzoin	Cosine Similarity One-to-One Concept	CONCEPT_SIMILARITY:CHEBI_17682_0.566
1131	19011440	19011440	141704.0	everolimus	nan	CHEBI_68478	everolimus	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01590 | OBO_LABEL-OMOP_CONCEPT_LABEL:everolimus | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:everolimus | OBO_LABEL-OMOP_ANCESTOR_LABEL:everolimus | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:everolimus | OBO_LABEL-OMOP_CONCEPT_SYNONYM:everolimus | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:everolimus | CONCEPT_SIMILARITY:CHEBI_68478_1.0
1132	19011773	19011773	1151.0	Ascorbic Acid	OR	CHEBI_29073 | CHEBI_22652	l-ascorbic acid | ascorbic acid	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00126 | OBO_LABEL-OMOP_ANCESTOR_LABEL:ascorbic_acid | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:ascorbic_acid | OBO_LABEL-OMOP_CONCEPT_LABEL:ascorbic_acid | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:ascorbic_acid | OBO_LABEL-OMOP_CONCEPT_SYNONYM:ascorbic_acid | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:ascorbic_acid | CONCEPT_SIMILARITY:CHEBI_29073_1.0 | CONCEPT_SIMILARITY:CHEBI_22652_1.0
1133	19012346	19012346	711942.0	eltrombopag	nan	CHEBI_85010	eltrombopag	Automatic One-to-One Concept	OBO_LABEL-OMOP_ANCESTOR_LABEL:eltrombopag | OBO_LABEL-OMOP_CONCEPT_LABEL:eltrombopag | OBO_LABEL-OMOP_CONCEPT_SYNONYM:eltrombopag | CONCEPT_SIMILARITY:CHEBI_85010_1.0
1134	19015397	19015397	133050.0	Activated attapulgite	NOT YET MAPPED	NOT YET MAPPED	NOT YET MAPPED	Unmapped	Concept could not be mapped using DbXRefs or exact matches to labels and synonyms and thus requires similarity or manual mapping
1135	19015802	19015802	135056.0	lercanidipine	nan	CHEBI_135930	lercanidipine	Automatic One-to-One Concept	OBO_LABEL-OMOP_ANCESTOR_LABEL:lercanidipine | OBO_LABEL-OMOP_CONCEPT_LABEL:lercanidipine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:lercanidipine | CONCEPT_SIMILARITY:CHEBI_135930_1.0
1136	19016537	19016537	324039.0	Frangula preparation	NOT YET MAPPED	NOT YET MAPPED	NOT YET MAPPED	Unmapped	Concept could not be mapped using DbXRefs or exact matches to labels and synonyms and thus requires similarity or manual mapping
1137	19016670	19016670	73.0	Docosahexaenoate	nan	CHEBI_78060	docosahexaenoate	Automatic One-to-One Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:docosahexaenoate | OBO_LABEL-OMOP_ANCESTOR_LABEL:docosahexaenoate | OBO_LABEL-OMOP_CONCEPT_SYNONYM:docosahexaenoate | CONCEPT_SIMILARITY:CHEBI_78060_1.0
1138	19016754	19016754	1385.0	Benzbromarone	nan	CHEBI_3023	benzbromarone	Automatic One-to-One Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:benzbromarone | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:benzbromarone | OBO_LABEL-OMOP_ANCESTOR_LABEL:benzbromarone | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:benzbromarone | OBO_LABEL-OMOP_CONCEPT_SYNONYM:benzbromarone | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:benzbromarone | CONCEPT_SIMILARITY:CHEBI_3023_1.0
1139	19018416	19018416	7402.0	Niclosamide	nan	CHEBI_7553	niclosamide	Automatic One-to-One Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:niclosamide | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:niclosamide | OBO_LABEL-OMOP_ANCESTOR_LABEL:niclosamide | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:niclosamide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:niclosamide | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:niclosamide | CONCEPT_SIMILARITY:CHEBI_7553_1.0
1140	19018544	19018544	1895.0	Calcium	nan	CHEBI_22984	calcium atom	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01373 | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:calcium | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:calcium | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:calcium | CONCEPT_SIMILARITY:CHEBI_22984_1.0
1141	19019131	19019131	142131.0	Magnesium Aspartate	AND	CHEBI_25107 | CHEBI_22660 | CHEBI_50733	magnesium atom | aspartic acid | nutraceutical	Manual One-to-Many Concept	Source:DrugBank_DB13359 | Source:CHEMBL_2109228 | CONCEPT_SIMILARITY:CHEBI_25107_0.482 | Expert Reviewed Mapping | Hand Mapping
1142	19020124	19020124	1511.0	BETAHISTINE	nan	CHEBI_35677	betahistine	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db06698 | OBO_LABEL-OMOP_CONCEPT_LABEL:betahistine | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:betahistine | OBO_LABEL-OMOP_ANCESTOR_LABEL:betahistine | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:betahistine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:betahistine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:betahistine | CONCEPT_SIMILARITY:CHEBI_35677_1.0
