	drug_concept_id	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason	_c0	_c1	_c7	_c11	_c12	_c13	_c14	_c16
498	920458	920458	betamethasone	Drug	RxNorm	Ingredient	S	1514	1970-01-01	2099-12-31		1514	ENG	5478875	ATC	IN	C05AA05	betamethasone	N
499	920458	920458	betamethasone	Drug	RxNorm	Ingredient	S	1514	1970-01-01	2099-12-31		1514	ENG	5478876	ATC	IN	D07AC01	betamethasone	N
500	920458	920458	betamethasone	Drug	RxNorm	Ingredient	S	1514	1970-01-01	2099-12-31		1514	ENG	5478877	ATC	IN	D07XC01	betamethasone	N
501	920458	920458	betamethasone	Drug	RxNorm	Ingredient	S	1514	1970-01-01	2099-12-31		1514	ENG	5478878	ATC	IN	H02AB01	betamethasone	N
502	920458	920458	betamethasone	Drug	RxNorm	Ingredient	S	1514	1970-01-01	2099-12-31		1514	ENG	5478879	ATC	IN	R01AD06	betamethasone	N
503	920458	920458	betamethasone	Drug	RxNorm	Ingredient	S	1514	1970-01-01	2099-12-31		1514	ENG	5478880	ATC	IN	R03BA04	betamethasone	N
504	920458	920458	betamethasone	Drug	RxNorm	Ingredient	S	1514	1970-01-01	2099-12-31		1514	ENG	5478881	ATC	IN	S01BA06	betamethasone	N
505	920458	920458	betamethasone	Drug	RxNorm	Ingredient	S	1514	1970-01-01	2099-12-31		1514	ENG	5478882	ATC	IN	S01CB04	betamethasone	N
506	920458	920458	betamethasone	Drug	RxNorm	Ingredient	S	1514	1970-01-01	2099-12-31		1514	ENG	5478883	ATC	IN	S02BA07	betamethasone	N
507	920458	920458	betamethasone	Drug	RxNorm	Ingredient	S	1514	1970-01-01	2099-12-31		1514	ENG	5478884	ATC	IN	S03BA03	betamethasone	N
508	19024770	19024770	biotin	Drug	RxNorm	Ingredient	S	1588	1970-01-01	2099-12-31		1588	ENG	5478919	ATC	IN	A11HA05	biotin	N
509	1130863	1130863	brompheniramine	Drug	RxNorm	Ingredient	S	1767	1970-01-01	2099-12-31		1767	ENG	5478970	ATC	IN	R06AB01	brompheniramine	N
510	19037038	19037038	calcium gluconate	Drug	RxNorm	Ingredient	S	1908	1970-01-01	2099-12-31		1908	ENG	12869026	ATC	IN	B05XA19	calcium gluconate	N
511	19037038	19037038	calcium gluconate	Drug	RxNorm	Ingredient	S	1908	1970-01-01	2099-12-31		1908	ENG	5479059	ATC	IN	A12AA03	calcium gluconate	N
512	19037038	19037038	calcium gluconate	Drug	RxNorm	Ingredient	S	1908	1970-01-01	2099-12-31		1908	ENG	5479060	ATC	IN	D11AX03	calcium gluconate	N
513	19040606	19040606	carbimazole	Drug	RxNorm	Ingredient	S	2020	1970-01-01	2099-12-31		2020	ENG	5479105	ATC	IN	H03BB01	carbimazole	N
514	1786621	1786621	cephalexin	Drug	RxNorm	Ingredient	S	2231	1970-01-01	2099-12-31		2231	ENG	5479147	ATC	IN	J01DB01	cefalexin	N
515	990069	990069	chloramphenicol	Drug	RxNorm	Ingredient	S	2348	1970-01-01	2099-12-31		2348	ENG	5479219	ATC	IN	D06AX02	chloramphenicol	N
516	990069	990069	chloramphenicol	Drug	RxNorm	Ingredient	S	2348	1970-01-01	2099-12-31		2348	ENG	5479220	ATC	IN	D10AF03	chloramphenicol	N
517	990069	990069	chloramphenicol	Drug	RxNorm	Ingredient	S	2348	1970-01-01	2099-12-31		2348	ENG	5479221	ATC	IN	G01AA05	chloramphenicol	N
518	990069	990069	chloramphenicol	Drug	RxNorm	Ingredient	S	2348	1970-01-01	2099-12-31		2348	ENG	5479222	ATC	IN	J01BA01	chloramphenicol	N
519	990069	990069	chloramphenicol	Drug	RxNorm	Ingredient	S	2348	1970-01-01	2099-12-31		2348	ENG	5479223	ATC	IN	S01AA01	chloramphenicol	N
520	990069	990069	chloramphenicol	Drug	RxNorm	Ingredient	S	2348	1970-01-01	2099-12-31		2348	ENG	5479224	ATC	IN	S02AA01	chloramphenicol	N
521	990069	990069	chloramphenicol	Drug	RxNorm	Ingredient	S	2348	1970-01-01	2099-12-31		2348	ENG	5479225	ATC	IN	S03AA08	chloramphenicol	N
522	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	5479229	ATC	IN	A01AB03	chlorhexidine	N
523	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	5479230	ATC	IN	B05CA02	chlorhexidine	N
524	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	5479231	ATC	IN	D08AC02	chlorhexidine	N
525	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	5479232	ATC	IN	D09AA12	chlorhexidine	N
526	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	5479233	ATC	IN	R02AA05	chlorhexidine	N
527	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	5479234	ATC	IN	S01AX09	chlorhexidine	N
528	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	5479235	ATC	IN	S02AA09	chlorhexidine	N
529	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	5479236	ATC	IN	S03AA04	chlorhexidine	N
530	19010482	19010482	cyclosporine	Drug	RxNorm	Ingredient	S	3008	1970-01-01	2099-12-31		3008	ENG	5479314	ATC	IN	L04AD01	ciclosporin	N
531	19010482	19010482	cyclosporine	Drug	RxNorm	Ingredient	S	3008	1970-01-01	2099-12-31		3008	ENG	5479315	ATC	IN	S01XA18	ciclosporin	N
532	917336	917336	desoximetasone	Drug	RxNorm	Ingredient	S	3255	1970-01-01	2099-12-31		3255	ENG	5479636	ATC	IN	D07AC03	desoximetasone	N
533	917336	917336	desoximetasone	Drug	RxNorm	Ingredient	S	3255	1970-01-01	2099-12-31		3255	ENG	5479637	ATC	IN	D07XC02	desoximetasone	N
534	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479641	ATC	IN	A01AC02	dexamethasone	N
535	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479642	ATC	IN	C05AA09	dexamethasone	N
536	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479643	ATC	IN	D07AB19	dexamethasone	N
537	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479644	ATC	IN	D07XB05	dexamethasone	N
538	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479645	ATC	IN	D10AA03	dexamethasone	N
539	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479646	ATC	IN	H02AB02	dexamethasone	N
540	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479647	ATC	IN	R01AD03	dexamethasone	N
541	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479648	ATC	IN	S01BA01	dexamethasone	N
542	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479649	ATC	IN	S01CB01	dexamethasone	N
543	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479650	ATC	IN	S02BA06	dexamethasone	N
544	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479651	ATC	IN	S03BA01	dexamethasone	N
545	924724	924724	dicyclomine	Drug	RxNorm	Ingredient	S	3361	1970-01-01	2099-12-31		3361	ENG	5479711	ATC	IN	A03AA07	dicycloverine	N
546	1126128	1126128	diflunisal	Drug	RxNorm	Ingredient	S	3393	1970-01-01	2099-12-31		3393	ENG	5479733	ATC	IN	N02BA11	diflunisal	N
547	1328165	1328165	diltiazem	Drug	RxNorm	Ingredient	S	3443	1970-01-01	2099-12-31		3443	ENG	5479760	ATC	IN	C08DB01	diltiazem	N
548	1328165	1328165	diltiazem	Drug	RxNorm	Ingredient	S	3443	1970-01-01	2099-12-31		3443	ENG	6821820	ATC	IN	C05AE03	diltiazem	N
549	1343916	1343916	epinephrine	Drug	RxNorm	Ingredient	S	3992	1970-01-01	2099-12-31		3992	ENG	5479943	ATC	IN	A01AD01	epinephrine	N
550	1343916	1343916	epinephrine	Drug	RxNorm	Ingredient	S	3992	1970-01-01	2099-12-31		3992	ENG	5479944	ATC	IN	B02BC09	epinephrine	N
551	1343916	1343916	epinephrine	Drug	RxNorm	Ingredient	S	3992	1970-01-01	2099-12-31		3992	ENG	5479945	ATC	IN	C01CA24	epinephrine	N
552	1343916	1343916	epinephrine	Drug	RxNorm	Ingredient	S	3992	1970-01-01	2099-12-31		3992	ENG	5479946	ATC	IN	R01AA14	epinephrine	N
553	1343916	1343916	epinephrine	Drug	RxNorm	Ingredient	S	3992	1970-01-01	2099-12-31		3992	ENG	5479947	ATC	IN	R03AA01	epinephrine	N
554	1343916	1343916	epinephrine	Drug	RxNorm	Ingredient	S	3992	1970-01-01	2099-12-31		3992	ENG	5479948	ATC	IN	S01EA01	epinephrine	N
555	1145379	1145379	ergotamine	Drug	RxNorm	Ingredient	S	4025	1970-01-01	2099-12-31		4025	ENG	5479970	ATC	IN	N02CA02	ergotamine	N
556	1746940	1746940	erythromycin	Drug	RxNorm	Ingredient	S	4053	1970-01-01	2099-12-31		4053	ENG	5479979	ATC	IN	D10AF02	erythromycin	N
557	1746940	1746940	erythromycin	Drug	RxNorm	Ingredient	S	4053	1970-01-01	2099-12-31		4053	ENG	5479980	ATC	IN	J01FA01	erythromycin	N
558	1746940	1746940	erythromycin	Drug	RxNorm	Ingredient	S	4053	1970-01-01	2099-12-31		4053	ENG	5479981	ATC	IN	S01AA17	erythromycin	N
559	19049038	19049038	estriol	Drug	RxNorm	Ingredient	S	4094	1970-01-01	2099-12-31		4094	ENG	5479994	ATC	IN	G03CA04	estriol	N
560	19049038	19049038	estriol	Drug	RxNorm	Ingredient	S	4094	1970-01-01	2099-12-31		4094	ENG	5479995	ATC	IN	G03CC06	estriol	N
561	1549786	1549786	ethinyl estradiol	Drug	RxNorm	Ingredient	S	4124	1970-01-01	2099-12-31		4124	ENG	5480020	ATC	IN	G03CA01	ethinylestradiol	N
562	1549786	1549786	ethinyl estradiol	Drug	RxNorm	Ingredient	S	4124	1970-01-01	2099-12-31		4124	ENG	5480021	ATC	IN	L02AA03	ethinylestradiol	N
563	757627	757627	galantamine	Drug	RxNorm	Ingredient	S	4637	1970-01-01	2099-12-31		4637	ENG	5480323	ATC	IN	N06DA04	galantamine	N
564	1559684	1559684	glyburide	Drug	RxNorm	Ingredient	S	4815	1970-01-01	2099-12-31		4815	ENG	5480362	ATC	IN	A10BB01	glibenclamide	N
565	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480496	ATC	IN	A01AC03	hydrocortisone	N
566	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480497	ATC	IN	A07EA02	hydrocortisone	N
567	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480498	ATC	IN	C05AA01	hydrocortisone	N
568	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480499	ATC	IN	D07AA02	hydrocortisone	N
569	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480500	ATC	IN	D07XA01	hydrocortisone	N
570	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480501	ATC	IN	H02AB09	hydrocortisone	N
571	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480502	ATC	IN	S01BA02	hydrocortisone	N
572	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480503	ATC	IN	S01CB03	hydrocortisone	N
573	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480504	ATC	IN	S02BA01	hydrocortisone	N
574	777221	777221	hydroxyzine	Drug	RxNorm	Ingredient	S	5553	1970-01-01	2099-12-31		5553	ENG	5480537	ATC	IN	N05BB01	hydroxyzine	N
575	1780601	1780601	iodine	Drug	RxNorm	Ingredient	S	5933	1970-01-01	2099-12-31		5933	ENG	5480655	ATC	IN	D08AG03	iodine	N
576	980867	980867	clioquinol	Drug	RxNorm	Ingredient	S	5942	1970-01-01	2099-12-31		5942	ENG	5479366	ATC	IN	D08AH30	clioquinol	N
577	980867	980867	clioquinol	Drug	RxNorm	Ingredient	S	5942	1970-01-01	2099-12-31		5942	ENG	5479367	ATC	IN	D09AA10	clioquinol	N
578	980867	980867	clioquinol	Drug	RxNorm	Ingredient	S	5942	1970-01-01	2099-12-31		5942	ENG	5479368	ATC	IN	G01AC02	clioquinol	N
579	980867	980867	clioquinol	Drug	RxNorm	Ingredient	S	5942	1970-01-01	2099-12-31		5942	ENG	5479369	ATC	IN	P01AA02	clioquinol	N
580	980867	980867	clioquinol	Drug	RxNorm	Ingredient	S	5942	1970-01-01	2099-12-31		5942	ENG	5479370	ATC	IN	S02AA05	clioquinol	N
581	789578	789578	levodopa	Drug	RxNorm	Ingredient	S	6375	1970-01-01	2099-12-31		6375	ENG	5480817	ATC	IN	N04BA01	levodopa	N
582	989878	989878	lidocaine	Drug	RxNorm	Ingredient	S	6387	1970-01-01	2099-12-31		6387	ENG	5480836	ATC	IN	C01BB01	lidocaine	N
583	989878	989878	lidocaine	Drug	RxNorm	Ingredient	S	6387	1970-01-01	2099-12-31		6387	ENG	5480837	ATC	IN	C05AD01	lidocaine	N
584	989878	989878	lidocaine	Drug	RxNorm	Ingredient	S	6387	1970-01-01	2099-12-31		6387	ENG	5480838	ATC	IN	D04AB01	lidocaine	N
585	989878	989878	lidocaine	Drug	RxNorm	Ingredient	S	6387	1970-01-01	2099-12-31		6387	ENG	5480839	ATC	IN	N01BB02	lidocaine	N
586	989878	989878	lidocaine	Drug	RxNorm	Ingredient	S	6387	1970-01-01	2099-12-31		6387	ENG	5480840	ATC	IN	R02AD02	lidocaine	N
587	989878	989878	lidocaine	Drug	RxNorm	Ingredient	S	6387	1970-01-01	2099-12-31		6387	ENG	5480841	ATC	IN	S01HA07	lidocaine	N
588	989878	989878	lidocaine	Drug	RxNorm	Ingredient	S	6387	1970-01-01	2099-12-31		6387	ENG	5480842	ATC	IN	S02DA01	lidocaine	N
589	19092353	19092353	lymecycline	Drug	RxNorm	Ingredient	S	6513	1970-01-01	2099-12-31		6513	ENG	5480901	ATC	IN	J01AA04	lymecycline	N
590	993979	993979	malathion	Drug	RxNorm	Ingredient	S	6606	1970-01-01	2099-12-31		6606	ENG	5480946	ATC	IN	P03AX03	malathion	N
591	1794280	1794280	mebendazole	Drug	RxNorm	Ingredient	S	6672	1970-01-01	2099-12-31		6672	ENG	5480969	ATC	IN	P02CA01	mebendazole	N
592	1500211	1500211	medroxyprogesterone	Drug	RxNorm	Ingredient	S	6691	1970-01-01	2099-12-31		6691	ENG	5480994	ATC	IN	G03AC06	medroxyprogesterone	N
593	1500211	1500211	medroxyprogesterone	Drug	RxNorm	Ingredient	S	6691	1970-01-01	2099-12-31		6691	ENG	5480995	ATC	IN	G03DA02	medroxyprogesterone	N
594	1500211	1500211	medroxyprogesterone	Drug	RxNorm	Ingredient	S	6691	1970-01-01	2099-12-31		6691	ENG	5480996	ATC	IN	L02AB02	medroxyprogesterone	N
595	1503297	1503297	metformin	Drug	RxNorm	Ingredient	S	6809	1970-01-01	2099-12-31		6809	ENG	5481094	ATC	IN	A10BA02	metformin	N
596	704943	704943	methocarbamol	Drug	RxNorm	Ingredient	S	6845	1970-01-01	2099-12-31		6845	ENG	5481118	ATC	IN	M03BA03	methocarbamol	N
597	705944	705944	methylphenidate	Drug	RxNorm	Ingredient	S	6901	1970-01-01	2099-12-31		6901	ENG	5481149	ATC	IN	N06BA04	methylphenidate	N
598	908523	908523	mineral oil	Drug	RxNorm	Ingredient	S	6972	1970-01-01	2099-12-31		6972	ENG	5480857	ATC	IN	A06AA01	liquid paraffin	N
599	1114220	1114220	naloxone	Drug	RxNorm	Ingredient	S	7242	1970-01-01	2099-12-31		7242	ENG	5481317	ATC	IN	V03AB15	naloxone	N
600	1114220	1114220	naloxone	Drug	RxNorm	Ingredient	S	7242	1970-01-01	2099-12-31		7242	ENG	8712517	ATC	IN	A06AH04	naloxone	N
601	19018419	19018419	niacinamide	Drug	RxNorm	Ingredient	S	7405	1970-01-01	2099-12-31		7405	ENG	5481381	ATC	IN	A11HA01	nicotinamide	N
602	19020021	19020021	nitrazepam	Drug	RxNorm	Ingredient	S	7440	1970-01-01	2099-12-31		7440	ENG	5481416	ATC	IN	N05CD02	nitrazepam	N
603	1521369	1521369	norethindrone	Drug	RxNorm	Ingredient	S	7514	1970-01-01	2099-12-31		7514	ENG	5481441	ATC	IN	G03AC01	norethisterone	N
604	1521369	1521369	norethindrone	Drug	RxNorm	Ingredient	S	7514	1970-01-01	2099-12-31		7514	ENG	5481442	ATC	IN	G03DC02	norethisterone	N
605	923081	923081	ofloxacin	Drug	RxNorm	Ingredient	S	7623	1970-01-01	2099-12-31		7623	ENG	5481473	ATC	IN	J01MA01	ofloxacin	N
606	923081	923081	ofloxacin	Drug	RxNorm	Ingredient	S	7623	1970-01-01	2099-12-31		7623	ENG	5481474	ATC	IN	S01AE01	ofloxacin	N
607	923081	923081	ofloxacin	Drug	RxNorm	Ingredient	S	7623	1970-01-01	2099-12-31		7623	ENG	5481475	ATC	IN	S02AA16	ofloxacin	N
608	925952	925952	oxytetracycline	Drug	RxNorm	Ingredient	S	7821	1970-01-01	2099-12-31		7821	ENG	12799241	ATC	IN	A01AB25	oxytetracycline	N
609	925952	925952	oxytetracycline	Drug	RxNorm	Ingredient	S	7821	1970-01-01	2099-12-31		7821	ENG	5481589	ATC	IN	D06AA03	oxytetracycline	N
610	925952	925952	oxytetracycline	Drug	RxNorm	Ingredient	S	7821	1970-01-01	2099-12-31		7821	ENG	5481590	ATC	IN	G01AA07	oxytetracycline	N
611	925952	925952	oxytetracycline	Drug	RxNorm	Ingredient	S	7821	1970-01-01	2099-12-31		7821	ENG	5481591	ATC	IN	J01AA06	oxytetracycline	N
612	925952	925952	oxytetracycline	Drug	RxNorm	Ingredient	S	7821	1970-01-01	2099-12-31		7821	ENG	5481592	ATC	IN	S01AA04	oxytetracycline	N
613	19028050	19028050	penicillamine	Drug	RxNorm	Ingredient	S	7975	1970-01-01	2099-12-31		7975	ENG	5481657	ATC	IN	M01CC01	penicillamine	N
614	1130585	1130585	pentazocine	Drug	RxNorm	Ingredient	S	8001	1970-01-01	2099-12-31		8001	ENG	5481666	ATC	IN	N02AD01	pentazocine	N
615	734275	734275	phenobarbital	Drug	RxNorm	Ingredient	S	8134	1970-01-01	2099-12-31		8134	ENG	5481723	ATC	IN	N03AA02	phenobarbital	N
616	740910	740910	phenytoin	Drug	RxNorm	Ingredient	S	8183	1970-01-01	2099-12-31		8183	ENG	5481759	ATC	IN	N03AB02	phenytoin	N
617	19046291	19046291	piperazine	Drug	RxNorm	Ingredient	S	8340	1970-01-01	2099-12-31		8340	ENG	5481795	ATC	IN	P02CB01	piperazine	N
618	1350489	1350489	prazosin	Drug	RxNorm	Ingredient	S	8629	1970-01-01	2099-12-31		8629	ENG	5481907	ATC	IN	C02CA01	prazosin	N
619	1153013	1153013	promethazine	Drug	RxNorm	Ingredient	S	8745	1970-01-01	2099-12-31		8745	ENG	5481971	ATC	IN	D04AA10	promethazine	N
620	1153013	1153013	promethazine	Drug	RxNorm	Ingredient	S	8745	1970-01-01	2099-12-31		8745	ENG	5481972	ATC	IN	R06AD02	promethazine	N
621	1353766	1353766	propranolol	Drug	RxNorm	Ingredient	S	8787	1970-01-01	2099-12-31		8787	ENG	5481992	ATC	IN	C07AA05	propranolol	N
622	19060400	19060400	quinacrine	Drug	RxNorm	Ingredient	S	9061	1970-01-01	2099-12-31		9061	ENG	5481037	ATC	IN	P01AX05	mepacrine	N
623	1760616	1760616	quinine	Drug	RxNorm	Ingredient	S	9071	1970-01-01	2099-12-31		9071	ENG	5482052	ATC	IN	P01BC01	quinine	N
624	1436678	1436678	tamoxifen	Drug	RxNorm	Ingredient	S	10324	1970-01-01	2099-12-31		10324	ENG	5482439	ATC	IN	L02BA01	tamoxifen	N
625	1236744	1236744	terbutaline	Drug	RxNorm	Ingredient	S	10368	1970-01-01	2099-12-31		10368	ENG	5482529	ATC	IN	R03AC03	terbutaline	N
626	1236744	1236744	terbutaline	Drug	RxNorm	Ingredient	S	10368	1970-01-01	2099-12-31		10368	ENG	5482530	ATC	IN	R03CC03	terbutaline	N
627	902427	902427	timolol	Drug	RxNorm	Ingredient	S	10600	1970-01-01	2099-12-31		10600	ENG	5482636	ATC	IN	C07AA06	timolol	N
628	902427	902427	timolol	Drug	RxNorm	Ingredient	S	10600	1970-01-01	2099-12-31		10600	ENG	5482637	ATC	IN	S01ED01	timolol	N
629	704984	704984	trifluoperazine	Drug	RxNorm	Ingredient	S	10800	1970-01-01	2099-12-31		10800	ENG	5482746	ATC	IN	N05AB06	trifluoperazine	N
630	1307863	1307863	verapamil	Drug	RxNorm	Ingredient	S	11170	1970-01-01	2099-12-31		11170	ENG	5482863	ATC	IN	C08DA01	verapamil	N
631	19010493	19010493	xipamide	Drug	RxNorm	Ingredient	S	11371	1970-01-01	2099-12-31		11371	ENG	5482908	ATC	IN	C03BA10	xipamide	N
632	19030751	19030751	alverine	Drug	RxNorm	Ingredient	S	17627	1970-01-01	2099-12-31		17627	ENG	5478606	ATC	IN	A03AX08	alverine	N
633	939259	939259	budesonide	Drug	RxNorm	Ingredient	S	19831	1970-01-01	2099-12-31		19831	ENG	5478984	ATC	IN	A07EA06	budesonide	N
634	939259	939259	budesonide	Drug	RxNorm	Ingredient	S	19831	1970-01-01	2099-12-31		19831	ENG	5478985	ATC	IN	D07AC09	budesonide	N
635	939259	939259	budesonide	Drug	RxNorm	Ingredient	S	19831	1970-01-01	2099-12-31		19831	ENG	5478986	ATC	IN	R01AD05	budesonide	N
636	939259	939259	budesonide	Drug	RxNorm	Ingredient	S	19831	1970-01-01	2099-12-31		19831	ENG	5478987	ATC	IN	R03BA02	budesonide	N
637	1595461	1595461	ethynodiol	Drug	RxNorm	Ingredient	S	24591	1970-01-01	2099-12-31		24591	ENG	5480063	ATC	IN	G03DC06	etynodiol	N
638	1595799	1595799	ferrous fumarate	Drug	RxNorm	Ingredient	S	24941	1970-01-01	2099-12-31		24941	ENG	5480141	ATC	IN	B03AA02	ferrous fumarate	N
639	1396131	1396131	ferrous sulfate	Drug	RxNorm	Ingredient	S	24947	1970-01-01	2099-12-31		24947	ENG	5480147	ATC	IN	B03AA07	ferrous sulfate	N
640	908921	908921	calcipotriene	Drug	RxNorm	Ingredient	S	29365	1970-01-01	2099-12-31		29365	ENG	5479034	ATC	IN	D05AX02	calcipotriol	N
641	913440	913440	nabilone	Drug	RxNorm	Ingredient	S	31447	1970-01-01	2099-12-31		31447	ENG	5481302	ATC	IN	A04AD11	nabilone	N
642	1322184	1322184	clopidogrel	Drug	RxNorm	Ingredient	S	32968	1970-01-01	2099-12-31		32968	ENG	5479411	ATC	IN	B01AC04	clopidogrel	N
643	19086712	19086712	peppermint oil	Drug	RxNorm	Ingredient	S	33094	1970-01-01	2099-12-31		33094	ENG	12530915	ATC	IN	A03AX15	menthae piperitae aetheroleum	N
644	932196	932196	cisapride	Drug	RxNorm	Ingredient	S	35255	1970-01-01	2099-12-31		35255	ENG	5479343	ATC	IN	A03FA02	cisapride	N
645	1334456	1334456	ramipril	Drug	RxNorm	Ingredient	S	35296	1970-01-01	2099-12-31		35296	ENG	5482066	ATC	IN	C09AA05	ramipril	N
646	739138	739138	sertraline	Drug	RxNorm	Ingredient	S	36437	1970-01-01	2099-12-31		36437	ENG	5482223	ATC	IN	N06AB06	sertraline	N
647	942028	942028	tioconazole	Drug	RxNorm	Ingredient	S	38298	1970-01-01	2099-12-31		38298	ENG	5482646	ATC	IN	D01AC07	tioconazole	N
648	942028	942028	tioconazole	Drug	RxNorm	Ingredient	S	38298	1970-01-01	2099-12-31		38298	ENG	5482647	ATC	IN	G01AF08	tioconazole	N
649	742267	742267	topiramate	Drug	RxNorm	Ingredient	S	38404	1970-01-01	2099-12-31		38404	ENG	5482692	ATC	IN	N03AX11	topiramate	N
650	743670	743670	venlafaxine	Drug	RxNorm	Ingredient	S	39786	1970-01-01	2099-12-31		39786	ENG	5482861	ATC	IN	N06AX16	venlafaxine	N
651	744740	744740	zolpidem	Drug	RxNorm	Ingredient	S	39993	1970-01-01	2099-12-31		39993	ENG	5482944	ATC	IN	N05CF02	zolpidem	N
652	950637	950637	tacrolimus	Drug	RxNorm	Ingredient	S	42316	1970-01-01	2099-12-31		42316	ENG	5482429	ATC	IN	D11AH01	tacrolimus	N
653	950637	950637	tacrolimus	Drug	RxNorm	Ingredient	S	42316	1970-01-01	2099-12-31		42316	ENG	5482430	ATC	IN	L04AD02	tacrolimus	N
654	950696	950696	nizatidine	Drug	RxNorm	Ingredient	S	42319	1970-01-01	2099-12-31		42319	ENG	5481431	ATC	IN	A02BA04	nizatidine	N
655	958134	958134	bismuth subcitrate	Drug	RxNorm	Ingredient	S	47181	1970-01-01	2099-12-31		47181	ENG	5478926	ATC	IN	A02BX05	bismuth subcitrate	N
656	19058896	19058896	calcium lactate	Drug	RxNorm	Ingredient	S	47622	1970-01-01	2099-12-31		47622	ENG	5479064	ATC	IN	A12AA05	calcium lactate	N
657	1366310	1366310	goserelin	Drug	RxNorm	Ingredient	S	50610	1970-01-01	2099-12-31		50610	ENG	5480401	ATC	IN	L02AE03	goserelin	N
658	967496	967496	lodoxamide	Drug	RxNorm	Ingredient	S	52151	1970-01-01	2099-12-31		52151	ENG	5480868	ATC	IN	S01GX05	lodoxamide	N
659	968426	968426	mesalamine	Drug	RxNorm	Ingredient	S	52582	1970-01-01	2099-12-31		52582	ENG	5481073	ATC	IN	A07EC02	mesalazine	N
660	1373225	1373225	perindopril	Drug	RxNorm	Ingredient	S	54552	1970-01-01	2099-12-31		54552	ENG	5481686	ATC	IN	C09AA04	perindopril	N
661	1301025	1301025	enoxaparin	Drug	RxNorm	Ingredient	S	67108	1970-01-01	2099-12-31		67108	ENG	5479924	ATC	IN	B01AB05	enoxaparin	N
662	1742253	1742253	levofloxacin	Drug	RxNorm	Ingredient	S	82122	1970-01-01	2099-12-31		82122	ENG	5480821	ATC	IN	J01MA12	levofloxacin	N
663	1742253	1742253	levofloxacin	Drug	RxNorm	Ingredient	S	82122	1970-01-01	2099-12-31		82122	ENG	5480822	ATC	IN	S01AE05	levofloxacin	N
664	711584	711584	levetiracetam	Drug	RxNorm	Ingredient	S	114477	1970-01-01	2099-12-31		114477	ENG	5480810	ATC	IN	N03AX14	levetiracetam	N
