A_drug_concept_id	A_atc_codes	A_drug_concept_name	B_drug_concept_id	B_atc_codes	B_drug_concept_name	people_count	avg_switch_interval
19029393	('M01AB16', 'M02AA25')	aceclofenac	1360332	('M01AX05',)	glucosamine	3	192.0
19010652	('N06AG02',)	moclobemide	755695	('N06AB03',)	fluoxetine	3	28.666666666666668
990009	('S01EA02',)	dipivefrin	1322081	('C07AB05', 'S01ED02')	betaxolol	3	45.333333333333336
990028	('V03AE03',)	lanthanum carbonate	990028	('V03AE03',)	lanthanum carbonate	3	54.36363636363637
724816	('N05BA04',)	oxazepam	990678	('N05BA02',)	chlordiazepoxide	3	19.0
990069	('D06AX02', 'D10AF03', 'G01AA05', 'J01BA01', 'S01AA01', 'S02AA01', 'S03AA08')	chloramphenicol	1714527	('D06AA01', 'J01AA01')	demeclocycline	3	88.33333333333333
990069	('D06AX02', 'D10AF03', 'G01AA05', 'J01BA01', 'S01AA01', 'S02AA01', 'S03AA08')	chloramphenicol	19029108	('D08AC03', 'S01AX15')	propamidine	3	171.0
725131	('N06AX11',)	mirtazapine	750982	('N06AX12',)	bupropion	3	21.666666666666668
725131	('N06AX11',)	mirtazapine	733896	('N06AF03',)	phenelzine	3	19.0
989878	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')	lidocaine	989301	('B05CA01', 'D08AJ03', 'D09AA07', 'R02AA06')	cetylpyridinium	3	103.28571428571429
989878	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')	lidocaine	19095028	('D08AH02', 'G01AC03', 'P01AA04', 'R02AA11')	chlorquinaldol	3	182.33333333333334
990009	('S01EA02',)	dipivefrin	981709	('S01EC03',)	dorzolamide	3	207.85714285714286
990009	('S01EA02',)	dipivefrin	945286	('N07AX01', 'S01EB01')	pilocarpine	3	73.625
990009	('S01EA02',)	dipivefrin	932815	('S01ED03',)	levobunolol	3	146.0
19010652	('N06AG02',)	moclobemide	797617	('N06AB04',)	citalopram	3	34.666666666666664
1749008	('J01DD13',)	cefpodoxime	1749008	('J01DD13',)	cefpodoxime	3	62.0
1750087	('D08AG02', 'D09AA09', 'D11AC06', 'G01AX11', 'R02AA15', 'S01AX18')	povidone-iodine	948582	('A07AA05', 'J01XB02', 'S01AA18', 'S02AA11', 'S03AA03')	polymyxin B	3	40.333333333333336
1750087	('D08AG02', 'D09AA09', 'D11AC06', 'G01AX11', 'R02AA15', 'S01AX18')	povidone-iodine	19135788	('D08AX06', 'V03AB18')	potassium permanganate	3	316.3333333333333
19095729	('D01AC12', 'G01AF12')	fenticonazole	1754994	('D01AC15', 'J02AC01')	fluconazole	3	34.0
1328165	('C05AE03', 'C08DB01')	diltiazem	19055344	('C05AA08', 'D07AC05', 'D07XC05', 'H02AB03')	fluocortolone	3	44.666666666666664
724816	('N05BA04',)	oxazepam	777221	('N05BB01',)	hydroxyzine	3	35.666666666666664
1750087	('D08AG02', 'D09AA09', 'D11AC06', 'G01AX11', 'R02AA15', 'S01AX18')	povidone-iodine	963742	('R02AB30',)	gramicidin	3	48.333333333333336
1750087	('D08AG02', 'D09AA09', 'D11AC06', 'G01AX11', 'R02AA15', 'S01AX18')	povidone-iodine	19011773	('A11GA01', 'G01AD03', 'S01XA15')	ascorbic acid	3	47.0
990678	('N05BA02',)	chlordiazepoxide	724816	('N05BA04',)	oxazepam	3	68.5
990678	('N05BA02',)	chlordiazepoxide	733301	('N05BE01',)	buspirone	3	63.0
19029393	('M01AB16', 'M02AA25')	aceclofenac	19100761	('M02AA08',)	felbinac	3	120.5
1750087	('D08AG02', 'D09AA09', 'D11AC06', 'G01AX11', 'R02AA15', 'S01AX18')	povidone-iodine	1704758	('D08AE04', 'D09AA06')	triclosan	3	112.0
44785829	('A10BK01',)	dapagliflozin	1597756	('A10BB12',)	glimepiride	3	80.75
718122	('N03AF02',)	oxcarbazepine	744798	('N03AX15',)	zonisamide	3	59.5
718122	('N03AF02',)	oxcarbazepine	798874	('N03AE01',)	clonazepam	3	38.333333333333336
717136	('N07AA01', 'S01EB06')	neostigmine	717136	('N07AA01', 'S01EB06')	neostigmine	3	47.8
19095043	('A01AB21', 'D06AA02', 'J01AA03', 'S01AA02')	chlortetracycline	1518254	('A01AC02', 'C05AA09', 'D07AB19', 'D07XB05', 'D10AA03', 'H02AB02', 'R01AD03', 'S01BA01', 'S01CB01', 'S02BA06', 'S03BA01')	dexamethasone	3	257.3333333333333
19095043	('A01AB21', 'D06AA02', 'J01AA03', 'S01AA02')	chlortetracycline	1790812	('A01AB03', 'B05CA02', 'D08AC02', 'D09AA12', 'R02AA05', 'S01AX09', 'S02AA09', 'S03AA04')	chlorhexidine	3	66.0
19095043	('A01AB21', 'D06AA02', 'J01AA03', 'S01AA02')	chlortetracycline	1797513	('J01MA02', 'S01AE03', 'S02AA15', 'S03AA07')	ciprofloxacin	3	118.66666666666667
1316262	('G04BE03',)	sildenafil	954853	('G04BD02',)	flavoxate	3	55.5
1000772	('A04AA02',)	granisetron	1000772	('A04AA02',)	granisetron	3	75.25
1000632	('A01AB18', 'D01AC01', 'G01AF02')	clotrimazole	19016063	('D08AH01', 'G01AC05', 'R02AA02')	dequalinium	3	54.8
1000632	('A01AB18', 'D01AC01', 'G01AF02')	clotrimazole	19068839	('A01AB12', 'G01AX16')	hexetidine	3	28.0
19019620	('A01AD02', 'G02CC03', 'M01AX07', 'M02AA05', 'R02AX03')	benzydamine	19029393	('M01AB16', 'M02AA25')	aceclofenac	3	78.66666666666667
19095028	('D08AH02', 'G01AC03', 'P01AA04', 'R02AA11')	chlorquinaldol	963742	('R02AB30',)	gramicidin	3	240.33333333333334
19035704	('A02AC01', 'A12AA04')	calcium carbonate	19037038	('A12AA03', 'B05XA19', 'D11AX03')	calcium gluconate	3	58.5
19093848	('A06AD04', 'A12CC02', 'B05XA05', 'D11AX05', 'V04CC02')	magnesium sulfate	19049105	('A12BA01', 'B05XA01')	potassium chloride	3	29.0
1757803	('J05AB06', 'S01AD09')	ganciclovir	1757803	('J05AB06', 'S01AD09')	ganciclovir	3	62.8
992956	('A02AA04', 'G04BX01')	magnesium hydroxide	19002230	('A02AD04',)	hydrotalcite	3	34.0
992956	('A02AA04', 'G04BX01')	magnesium hydroxide	1336926	('G04BE08',)	tadalafil	3	27.666666666666668
19029393	('M01AB16', 'M02AA25')	aceclofenac	1118084	('L01XX33', 'M01AH01')	celecoxib	3	38.333333333333336
1318853	('C08CA05',)	nifedipine	1318137	('C08CA04',)	nicardipine	3	34.666666666666664
993631	('A02AA02', 'A06AD02', 'A12CC10')	magnesium oxide	948515	('A06AD15',)	polyethylene glycols	3	118.0
993631	('A02AA02', 'A06AD02', 'A12CC10')	magnesium oxide	908464	('A02AA01', 'A06AD01')	magnesium carbonate	3	22.0
1754994	('D01AC15', 'J02AC01')	fluconazole	940535	('D01AC09',)	sulconazole	3	316.3333333333333
19029393	('M01AB16', 'M02AA25')	aceclofenac	1178663	('C01EB03', 'M01AB01', 'M02AA23', 'S01BC01')	indomethacin	3	212.0
992956	('A02AA04', 'G04BX01')	magnesium hydroxide	908464	('A02AA01', 'A06AD01')	magnesium carbonate	3	421.3333333333333
44506754	('A10BJ03',)	lixisenatide	40170911	('A10BJ02',)	liraglutide	3	43.333333333333336
1317640	('C09CA07',)	telmisartan	1347384	('C09CA04',)	irbesartan	3	45.0
996416	('D11AX10', 'G04CB01')	finasteride	19007748	('D08AJ04', 'D11AC01')	cetrimide	3	21.0
993631	('A02AA02', 'A06AD02', 'A12CC10')	magnesium oxide	19086560	('A06AB03',)	danthron	3	30.666666666666668
19035856	('N07AA03',)	distigmine	19035856	('N07AA03',)	distigmine	3	69.88
719057	('A08AA04',)	dexfenfluramine	719057	('A08AA04',)	dexfenfluramine	3	40.666666666666664
19019620	('A01AD02', 'G02CC03', 'M01AX07', 'M02AA05', 'R02AX03')	benzydamine	1156378	('M01AE09', 'M02AA19', 'R02AX01', 'S01BC04')	flurbiprofen	3	101.0
1318137	('C08CA04',)	nicardipine	1332418	('C08CA01',)	amlodipine	3	8.333333333333334
993979	('P03AX03',)	malathion	19023819	('P03AC03',)	phenothrin	3	173.33333333333334
1150345	('M01AC06',)	meloxicam	1236607	('M01AB02',)	sulindac	3	82.66666666666667
1150345	('M01AC06',)	meloxicam	19029398	('M01AB11',)	acemetacin	3	27.0
19084915	('A06AC03',)	karaya gum	961145	('A06AG04', 'A06AX01')	glycerin	3	46.0
19084915	('A06AC03',)	karaya gum	924939	('A06AB02', 'A06AG02')	bisacodyl	3	36.333333333333336
1189596	('N02AA08',)	dihydrocodeine	1130585	('N02AD01',)	pentazocine	3	38.46153846153846
1185922	('M01AE03', 'M02AA10')	ketoprofen	1236607	('M01AB02',)	sulindac	3	213.33333333333334
1150770	('R06AX11',)	astemizole	1192710	('R06AB04',)	chlorpheniramine	3	199.66666666666666
1189458	('N02CC07',)	frovatriptan	1189697	('N02CC06',)	eletriptan	3	65.66666666666667
1189458	('N02CC07',)	frovatriptan	1398937	('C02AC01', 'N02CX02', 'S01EA04')	clonidine	3	69.83333333333333
1150836	('R06AX12',)	terfenadine	19086100	('R06AX25',)	mizolastine	3	259.0
1792515	('P01BA01',)	chloroquine	1777087	('P01BA02',)	hydroxychloroquine	3	76.66666666666667
1150836	('R06AX12',)	terfenadine	1105889	('R06AX07',)	triprolidine	3	528.0
1185922	('M01AE03', 'M02AA10')	ketoprofen	19095703	('M01AE05',)	fenbufen	3	227.0
1143374	('C01CA26', 'R01AA03', 'R01AB05', 'R03CA02', 'S01FB02')	ephedrine	943852	('R01AA07', 'R01AB06', 'S01GA03')	xylometazoline	3	75.33333333333333
1790812	('A01AB03', 'B05CA02', 'D08AC02', 'D09AA12', 'R02AA05', 'S01AX09', 'S02AA09', 'S03AA04')	chlorhexidine	1778162	('J01DC02', 'S01AA27')	cefuroxime	3	158.66666666666666
1140123	('R06AX18',)	acrivastine	19081195	('R06AE01',)	buclizine	3	34.4
1140123	('R06AX18',)	acrivastine	19086100	('R06AX25',)	mizolastine	3	5.0
1790812	('A01AB03', 'B05CA02', 'D08AC02', 'D09AA12', 'R02AA05', 'S01AX09', 'S02AA09', 'S03AA04')	chlorhexidine	962398	('B05CX03',)	glycine	3	86.66666666666667
1189697	('N02CC06',)	eletriptan	1116031	('N02CC03',)	zolmitriptan	3	60.333333333333336
1146810	('M01AC01', 'M02AA07', 'S01BC06')	piroxicam	19029398	('M01AB11',)	acemetacin	3	282.3333333333333
1189754	('M01AH02',)	rofecoxib	19136654	('M01AX04',)	apazone	3	23.333333333333332
1146810	('M01AC01', 'M02AA07', 'S01BC06')	piroxicam	955583	('C05AA06', 'D07AB06', 'D07XB04', 'D10AA01', 'S01BA07', 'S01CB05')	fluorometholone	3	49.75
1189754	('M01AH02',)	rofecoxib	1395573	('M01AX25',)	chondroitin sulfates	3	92.0
1797513	('J01MA02', 'S01AE03', 'S02AA15', 'S03AA07')	ciprofloxacin	1776430	('A01AB02', 'D08AX01', 'D11AX25', 'S02AA06')	hydrogen peroxide	3	117.0
1167322	('M04AA01',)	allopurinol	1151422	('M04AB01',)	probenecid	3	35.75
19078808	('C02CA02',)	indoramin	1350489	('C02CA01',)	prazosin	3	52.333333333333336
19029108	('D08AC03', 'S01AX15')	propamidine	19029108	('D08AC03', 'S01AX15')	propamidine	3	66.5
1156378	('M01AE09', 'M02AA19', 'R02AX01', 'S01BC04')	flurbiprofen	19005129	('D07AB01', 'S01BA09')	clobetasone	3	80.0
19077093	('G04BD06',)	propiverine	954853	('G04BD02',)	flavoxate	3	3.0
19084693	('N06AX18',)	reboxetine	714684	('N06AX06',)	nefazodone	3	267.0
1153013	('D04AA10', 'R06AD02')	promethazine	1197677	('D04AA14', 'R06AA04')	clemastine	3	177.66666666666666
1153013	('D04AA10', 'R06AD02')	promethazine	1150836	('R06AX12',)	terfenadine	3	28.666666666666668
1153013	('D04AA10', 'R06AD02')	promethazine	1136422	('R06AE09',)	levocetirizine	3	46.666666666666664
1152631	('A07EB01', 'D11AH03', 'R01AC01', 'R03BC01', 'S01GX01')	cromolyn	978236	('D11AX16', 'L01XX79', 'P01CX03')	eflornithine	3	99.83333333333333
1152631	('A07EB01', 'D11AH03', 'R01AC01', 'R03BC01', 'S01GX01')	cromolyn	943634	('R06AX24', 'S01GX10')	epinastine	3	73.66666666666667
1153664	('N02AC04',)	propoxyphene	1130585	('N02AD01',)	pentazocine	3	67.3125
1177480	('C01EB16', 'G02CC01', 'M01AE01', 'M02AA13', 'R02AX02')	ibuprofen	1236607	('M01AB02',)	sulindac	3	96.66666666666667
1177480	('C01EB16', 'G02CC01', 'M01AE01', 'M02AA13', 'R02AX02')	ibuprofen	1153928	('M01AE04',)	fenoprofen	3	70.4
1154029	('N01AH01', 'N02AB03')	fentanyl	785649	('N01AX03',)	ketamine	3	16.333333333333332
1177480	('C01EB16', 'G02CC01', 'M01AE01', 'M02AA13', 'R02AX02')	ibuprofen	19054875	('R02AA03',)	dichlorobenzyl alcohol	3	13.0
1177480	('C01EB16', 'G02CC01', 'M01AE01', 'M02AA13', 'R02AX02')	ibuprofen	19016063	('D08AH01', 'G01AC05', 'R02AA02')	dequalinium	3	51.75
1177480	('C01EB16', 'G02CC01', 'M01AE01', 'M02AA13', 'R02AX02')	ibuprofen	19056874	('M01AE17', 'M02AA27')	dexketoprofen	3	120.33333333333333
1301025	('B01AB05',)	enoxaparin	1308473	('B01AB10',)	tinzaparin	3	71.33333333333333
1301025	('B01AB05',)	enoxaparin	1331270	('B01AC07',)	dipyridamole	3	29.0
19008361	('D05AX04',)	tacalcitol	947416	('D05AX05',)	tazarotene	3	107.66666666666667
1781321	('R05CA04', 'V03AB01')	ipecac	1781321	('R05CA04', 'V03AB01')	ipecac	3	92.75
1124300	('D11AX18', 'M01AB05', 'M02AA15', 'S01BC03')	diclofenac	45775571	('D11AA01',)	glycopyrronium	3	26.0
702774	('N01BB03',)	mepivacaine	923840	('C05AD04', 'D04AB02', 'N01BB06', 'S01HA06', 'S02DA04')	dibucaine	3	185.0
1782521	('J04AC01',)	isoniazid	1759455	('J04AK01',)	pyrazinamide	3	37.333333333333336
1124300	('D11AX18', 'M01AB05', 'M02AA15', 'S01BC03')	diclofenac	977421	('H02AB12', 'S01BA13')	rimexolone	3	155.75
703547	('N06AX05',)	trazodone	751412	('N06AB08',)	fluvoxamine	3	4.666666666666667
19020021	('N05CD02',)	nitrazepam	19007977	('N05CD06',)	lormetazepam	3	94.0
1237049	('R03DA04',)	theophylline	1105775	('R03DA05',)	aminophylline	3	22.0
1237049	('R03DA04',)	theophylline	1111706	('R03DC01',)	zafirlukast	3	43.0
1124300	('D11AX18', 'M01AB05', 'M02AA15', 'S01BC03')	diclofenac	1153928	('M01AE04',)	fenoprofen	3	69.25
704984	('N05AB06',)	trifluoperazine	19010886	('N05AF05',)	zuclopenthixol	3	20.0
1115572	('A07EA07', 'D07AC15', 'R01AD01', 'R03BA01')	beclomethasone	907553	('R01AC02', 'S01GX02')	levocabastine	3	97.8
1305058	('L01BA01', 'L04AX03')	methotrexate	955632	('L01BC02',)	fluorouracil	3	17.333333333333332
704984	('N05AB06',)	trifluoperazine	19055982	('N05AF01',)	flupenthixol	3	39.0
1778162	('J01DC02', 'S01AA27')	cefuroxime	1717327	('J01CA01', 'S01AA19')	ampicillin	3	70.0
19087090	('N04BB01',)	amantadine	1558471	('G02CB03', 'N04BC06')	cabergoline	3	17.4
1114620	('R01AC07', 'R03BC03', 'S01GX04')	nedocromil	943634	('R06AX24', 'S01GX10')	epinastine	3	29.333333333333332
1114620	('R01AC07', 'R03BC03', 'S01GX04')	nedocromil	986117	('R06AX17', 'S01GX08')	ketotifen	3	262.0
1115008	('G02CC02', 'M01AE02', 'M02AA12')	naproxen	1103374	('M01AH03',)	valdecoxib	3	16.0
705103	('N03AX09',)	lamotrigine	734275	('N03AA02',)	phenobarbital	3	20.666666666666668
705103	('N03AX09',)	lamotrigine	744798	('N03AX15',)	zonisamide	3	40.333333333333336
1780601	('D08AG03',)	iodine	1704758	('D08AE04', 'D09AA06')	triclosan	3	39.1
19062817	('A11HA04', 'S01XA26')	riboflavin	1139042	('R05CB01', 'S01XA08', 'V03AB23')	acetylcysteine	3	30.75
701322	('N06DX01',)	memantine	733523	('N06DA03',)	rivastigmine	3	67.33333333333333
1136980	('M01AB15', 'S01BC05')	ketorolac	977421	('H02AB12', 'S01BA13')	rimexolone	3	112.0
1136422	('R06AE09',)	levocetirizine	19086100	('R06AX25',)	mizolastine	3	16.333333333333332
45892419	('D06AX07', 'J01GB03', 'S01AA11', 'S02AA14', 'S03AA06')	gentamicin	19095043	('A01AB21', 'D06AA02', 'J01AA03', 'S01AA02')	chlortetracycline	3	164.25
1135766	('C01CA06', 'C05AX06', 'R01AA04', 'R01AB01', 'R01BA03', 'S01FB01', 'S01GA05')	phenylephrine	1361711	('C01DA02', 'C05AE01')	nitroglycerin	3	50.0
1135766	('C01CA06', 'C05AX06', 'R01AA04', 'R01AB01', 'R01BA03', 'S01FB01', 'S01GA05')	phenylephrine	1152631	('A07EB01', 'D11AH03', 'R01AC01', 'R03BC01', 'S01GX01')	cromolyn	3	99.25
1136422	('R06AE09',)	levocetirizine	1140123	('R06AX18',)	acrivastine	3	48.666666666666664
1790812	('A01AB03', 'B05CA02', 'D08AC02', 'D09AA12', 'R02AA05', 'S01AX09', 'S02AA09', 'S03AA04')	chlorhexidine	929698	('S02AA03',)	boric acid	3	40.2
19086560	('A06AB03',)	danthron	948515	('A06AD15',)	polyethylene glycols	3	8.666666666666666
19086560	('A06AB03',)	danthron	993631	('A02AA02', 'A06AD02', 'A12CC10')	magnesium oxide	3	126.0
1140123	('R06AX18',)	acrivastine	909358	('R06AE03',)	cyclizine	3	28.0
1196514	('R01AD04', 'R03BA03')	flunisolide	1114620	('R01AC07', 'R03BC03', 'S01GX04')	nedocromil	3	162.8
1196514	('R01AD04', 'R03BA03')	flunisolide	19042445	('R01AA09',)	tramazoline	3	61.333333333333336
19020021	('N05CD02',)	nitrazepam	19092283	('N05CM02',)	chlormethiazole	3	67.83333333333333
1236607	('M01AB02',)	sulindac	1150345	('M01AC06',)	meloxicam	3	20.0
701322	('N06DX01',)	memantine	715997	('N06DA02',)	donepezil	3	48.0
45892419	('D06AX07', 'J01GB03', 'S01AA11', 'S02AA14', 'S03AA06')	gentamicin	929698	('S02AA03',)	boric acid	3	810.6666666666666
19068839	('A01AB12', 'G01AX16')	hexetidine	903963	('A01AC01', 'C05AA12', 'D07AB09', 'D07XB02', 'H02AB08', 'R01AD11', 'R03BA06', 'S01BA05')	triamcinolone	3	360.0
19068839	('A01AB12', 'G01AX16')	hexetidine	1738521	('A01AB22', 'J01AA02')	doxycycline	3	37.666666666666664
1130863	('R06AB01',)	brompheniramine	1136422	('R06AE09',)	levocetirizine	3	67.0
1130585	('N02AD01',)	pentazocine	1153664	('N02AC04',)	propoxyphene	3	80.06666666666666
45892419	('D06AX07', 'J01GB03', 'S01AA11', 'S02AA14', 'S03AA06')	gentamicin	1721543	('J01MA06', 'S01AE02')	norfloxacin	3	37.666666666666664
1133201	('N02AE01', 'N07BC01')	buprenorphine	1103640	('N07BC02',)	methadone	3	18.666666666666668
1133201	('N02AE01', 'N07BC01')	buprenorphine	19026459	('N02AX06',)	tapentadol	3	24.0
45892419	('D06AX07', 'J01GB03', 'S01AA11', 'S02AA14', 'S03AA06')	gentamicin	1750087	('D08AG02', 'D09AA09', 'D11AC06', 'G01AX11', 'R02AA15', 'S01AX18')	povidone-iodine	3	192.0
1130863	('R06AB01',)	brompheniramine	19081195	('R06AE01',)	buclizine	3	171.0
19111620	('B03BB01', 'V04CX02')	folic acid	19093848	('A06AD04', 'A12CC02', 'B05XA05', 'D11AX05', 'V04CC02')	magnesium sulfate	3	620.6666666666666
740275	('N03AF01',)	carbamazepine	19087394	('N03AX18',)	lacosamide	3	33.5
1350310	('B01AC23',)	cilostazol	1310149	('B01AA03',)	warfarin	3	25.0
1346823	('C07AG02',)	carvedilol	1314002	('C07AB03',)	atenolol	3	16.333333333333332
1734104	('J01FA10', 'S01AA26')	azithromycin	1778162	('J01DC02', 'S01AA27')	cefuroxime	3	93.66666666666667
977421	('H02AB12', 'S01BA13')	rimexolone	19005129	('D07AB01', 'S01BA09')	clobetasone	3	104.8
1734104	('J01FA10', 'S01AA26')	azithromycin	1703603	('J05AB09', 'S01AD07')	famciclovir	3	26.75
740910	('N03AB02',)	phenytoin	19087394	('N03AX18',)	lacosamide	3	69.33333333333333
19055344	('C05AA08', 'D07AC05', 'D07XC05', 'H02AB03')	fluocortolone	939259	('A07EA06', 'D07AC09', 'R01AD05', 'R03BA02')	budesonide	3	45.25
43013884	('A10BH04',)	alogliptin	40170911	('A10BJ02',)	liraglutide	3	37.666666666666664
19030059	('A02BX13',)	alginic acid	950696	('A02BA04',)	nizatidine	3	33.333333333333336
1351115	('C01EB09',)	ubidecarenone	1351115	('C01EB09',)	ubidecarenone	3	41.333333333333336
1351541	('L02AE02',)	leuprolide	1343039	('L02AE04',)	triptorelin	3	59.666666666666664
981691	('D06BB10',)	imiquimod	42709320	('D06BX02',)	ingenol mebutate	3	97.0
1341927	('C09AA02',)	enalapril	1340128	('C09AA01',)	captopril	3	48.333333333333336
1341927	('C09AA02',)	enalapril	1363749	('C09AA09',)	fosinopril	3	99.66666666666667
980867	('D08AH30', 'D09AA10', 'G01AC02', 'P01AA02', 'S02AA05')	clioquinol	19135788	('D08AX06', 'V03AB18')	potassium permanganate	3	82.66666666666667
980867	('D08AH30', 'D09AA10', 'G01AC02', 'P01AA02', 'S02AA05')	clioquinol	19007748	('D08AJ04', 'D11AC01')	cetrimide	3	50.333333333333336
1738521	('A01AB22', 'J01AA02')	doxycycline	19095043	('A01AB21', 'D06AA02', 'J01AA03', 'S01AA02')	chlortetracycline	3	75.0
984232	('D10AD04', 'D10BA01')	isotretinoin	990069	('D06AX02', 'D10AF03', 'G01AA05', 'J01BA01', 'S01AA01', 'S02AA01', 'S03AA08')	chloramphenicol	3	154.66666666666666
739138	('N06AB06',)	sertraline	751412	('N06AB08',)	fluvoxamine	3	71.0
1346686	('C09CA02',)	eprosartan	1351557	('C09CA06',)	candesartan	3	26.333333333333332
1346686	('C09CA02',)	eprosartan	1347384	('C09CA04',)	irbesartan	3	10.333333333333334
980867	('D08AH30', 'D09AA10', 'G01AC02', 'P01AA02', 'S02AA05')	clioquinol	923540	('C05BB05', 'D08AE03', 'N01BX03', 'R02AA19')	phenol	3	152.0
980867	('D08AH30', 'D09AA10', 'G01AC02', 'P01AA02', 'S02AA05')	clioquinol	929698	('S02AA03',)	boric acid	3	238.33333333333334
735979	('N05AX08',)	risperidone	19136626	('N05AL01',)	sulpiride	3	15.666666666666666
1738521	('A01AB22', 'J01AA02')	doxycycline	1776430	('A01AB02', 'D08AX01', 'D11AX25', 'S02AA06')	hydrogen peroxide	3	39.666666666666664
980867	('D08AH30', 'D09AA10', 'G01AC02', 'P01AA02', 'S02AA05')	clioquinol	1750087	('D08AG02', 'D09AA09', 'D11AC06', 'G01AX11', 'R02AA15', 'S01AX18')	povidone-iodine	3	137.66666666666666
1343916	('A01AD01', 'B02BC09', 'C01CA24', 'R01AA14', 'R03AA01', 'S01EA01')	epinephrine	1717240	('A01AB04', 'A07AA07', 'G01AA03', 'J02AA01')	amphotericin B	3	1812.3333333333333
1343916	('A01AD01', 'B02BC09', 'C01CA24', 'R01AA14', 'R03AA01', 'S01EA01')	epinephrine	1123995	('R03AB03', 'R03CB03')	metaproterenol	3	98.66666666666667
963742	('R02AB30',)	gramicidin	915175	('D06AX05', 'J01XX10', 'R02AB04', 'S01AA32')	bacitracin	3	186.33333333333334
750982	('N06AX12',)	bupropion	721724	('N06AA10',)	nortriptyline	3	28.0
963742	('R02AB30',)	gramicidin	1750087	('D08AG02', 'D09AA09', 'D11AC06', 'G01AX11', 'R02AA15', 'S01AX18')	povidone-iodine	3	45.0
750119	('N03AD01',)	ethosuximide	740910	('N03AB02',)	phenytoin	3	54.75308641975309
19055156	('D07AB03', 'D07XB01')	flumethasone	955252	('C05AA11', 'D07AC08')	fluocinonide	3	129.33333333333334
1361711	('C01DA02', 'C05AE01')	nitroglycerin	955583	('C05AA06', 'D07AB06', 'D07XB04', 'D10AA01', 'S01BA07', 'S01CB05')	fluorometholone	3	15.0
961145	('A06AG04', 'A06AX01')	glycerin	19086560	('A06AB03',)	danthron	3	111.33333333333333
961145	('A06AG04', 'A06AX01')	glycerin	19084915	('A06AC03',)	karaya gum	3	106.33333333333333
1716903	('J01MA14', 'S01AE07')	moxifloxacin	1703687	('D06BB03', 'J05AB01', 'S01AD03')	acyclovir	3	37.666666666666664
961145	('A06AG04', 'A06AX01')	glycerin	42900505	('A06AX04',)	linaclotide	3	58.0
1716903	('J01MA14', 'S01AE07')	moxifloxacin	1746940	('D10AF02', 'J01FA01', 'S01AA17')	erythromycin	3	52.333333333333336
964407	('D01AE12', 'S01BC08')	salicylic acid	905151	('D07AB10', 'S01BA10')	alclometasone	3	128.33333333333334
19122327	('C09AA16',)	imidapril	1308216	('C09AA03',)	lisinopril	3	274.3333333333333
964339	('A07EC01',)	sulfasalazine	916282	('A07EC03',)	olsalazine	3	61.666666666666664
1717240	('A01AB04', 'A07AA07', 'G01AA03', 'J02AA01')	amphotericin B	1836948	('A01AB13', 'D06AA04', 'J01AA07', 'S01AA09', 'S02AA08', 'S03AA02')	tetracycline	3	29.666666666666668
958134	('A02BX05',)	bismuth subcitrate	1036228	('A02BX02',)	sucralfate	3	20.0
1363749	('C09AA09',)	fosinopril	1341927	('C09AA02',)	enalapril	3	71.66666666666667
957393	('D10AX01',)	aluminum chloride	997881	('D10AF01', 'G01AA10', 'J01FF01')	clindamycin	3	130.75
751347	('N03AA03',)	primidone	705103	('N03AX09',)	lamotrigine	3	15.666666666666666
1714527	('D06AA01', 'J01AA01')	demeclocycline	925952	('A01AB25', 'D06AA03', 'G01AA07', 'J01AA06', 'S01AA04')	oxytetracycline	3	540.3333333333334
1717704	('J05AB11',)	valacyclovir	1703603	('J05AB09', 'S01AD07')	famciclovir	3	64.33333333333333
743670	('N06AX16',)	venlafaxine	733896	('N06AF03',)	phenelzine	3	30.666666666666668
743670	('N06AX16',)	venlafaxine	738156	('D04AX01', 'N06AA12')	doxepin	3	15.666666666666666
967496	('S01GX05',)	lodoxamide	915855	('R01AC08', 'S01GX09')	olopatadine	3	46.61904761904762
1353766	('C07AA05',)	propranolol	19049145	('C07AB08',)	celiprolol	3	15.333333333333334
1721543	('J01MA06', 'S01AE02')	norfloxacin	1717327	('J01CA01', 'S01AA19')	ampicillin	3	428.6666666666667
967861	('A06AD19', 'A12CC04', 'B05CB03')	magnesium citrate	967861	('A06AD19', 'A12CC04', 'B05CB03')	magnesium citrate	3	51.166666666666664
1721543	('J01MA06', 'S01AE02')	norfloxacin	948582	('A07AA05', 'J01XB02', 'S01AA18', 'S02AA11', 'S03AA03')	polymyxin B	3	78.0
1353256	('C01BC03',)	propafenone	1354860	('C01BC04',)	flecainide	3	36.666666666666664
967823	('A12CA01', 'B05CB01', 'B05XA03')	sodium chloride	939976	('A06AD13', 'A12CA02')	sodium sulfate	3	50.666666666666664
1717327	('J01CA01', 'S01AA19')	ampicillin	1036252	('D10AF06', 'S01AB04')	sulfacetamide	3	471.3333333333333
19122137	('A10BH02',)	vildagliptin	1580747	('A10BH01',)	sitagliptin	3	28.333333333333332
965748	('A04AD01', 'N05CM05', 'S01FA02')	scopolamine	914335	('A03BA01', 'S01FA01')	atropine	3	35.333333333333336
744798	('N03AX15',)	zonisamide	718122	('N03AF02',)	oxcarbazepine	3	365.0
