A_drug_concept_id	A_atc_codes	A_drug_concept_name	B_drug_concept_id	B_atc_codes	B_drug_concept_name	people_count	avg_switch_interval
940535	('D01AC09',)	sulconazole	940535	('D01AC09',)	sulconazole	16	198.2962962962963
757627	('N06DA04',)	galantamine	757627	('N06DA04',)	galantamine	16	50.34782608695652
19037038	('A12AA03', 'B05XA19', 'D11AX03')	calcium gluconate	19037038	('A12AA03', 'B05XA19', 'D11AX03')	calcium gluconate	16	93.3173076923077
523202	()	Unknown	523202	()	Unknown	15	987.1333333333333
905151	('D07AB10', 'S01BA10')	alclometasone	905151	('D07AB10', 'S01BA10')	alclometasone	15	82.68571428571428
907013	('C03BA08',)	metolazone	907013	('C03BA08',)	metolazone	15	59.40909090909091
42800040	('G04BE10',)	avanafil	42800040	('G04BE10',)	avanafil	15	58.65
19012565	('L04AA06',)	mycophenolic acid	19012565	('L04AA06',)	mycophenolic acid	15	42.98529411764706
19024063	('B01AA07',)	acenocoumarol	19024063	('B01AA07',)	acenocoumarol	15	61.60606060606061
1310317	('L01AA01',)	cyclophosphamide	1310317	('L01AA01',)	cyclophosphamide	15	45.810810810810814
929638	('D05BB02',)	acitretin	929638	('D05BB02',)	acitretin	15	72.51351351351352
732309	('N04BC02',)	pergolide	732309	('N04BC02',)	pergolide	15	49.65217391304348
1105889	('R06AX07',)	triprolidine	1105889	('R06AX07',)	triprolidine	15	123.29166666666667
1106740	('N02CA04',)	methysergide	1106740	('N02CA04',)	methysergide	14	77.42857142857143
509081	()	Unknown	509081	()	Unknown	14	693.1428571428571
735951	('N07XX02',)	riluzole	735951	('N07XX02',)	riluzole	14	48.25
42899438	()	Unknown	42899438	()	Unknown	14	55.705882352941174
986864	()	Unknown	986864	()	Unknown	14	102.41666666666667
988294	('A11HA30', 'D03AX03', 'S01XA12')	dexpanthenol	988294	('A11HA30', 'D03AX03', 'S01XA12')	dexpanthenol	14	59.2972972972973
1317967	('C09XA02',)	aliskiren	1317967	('C09XA02',)	aliskiren	14	46.53846153846154
36878779	()	Unknown	36878779	()	Unknown	14	112.51041666666667
36879003	()	Unknown	36879003	()	Unknown	14	43.12244897959184
19011034	()	Unknown	19011034	()	Unknown	14	56.26086956521739
40225722	('G03AD02', 'G03XB02')	ulipristal	40225722	('G03AD02', 'G03XB02')	ulipristal	14	85.88888888888889
42709320	('D06BX02',)	ingenol mebutate	42709320	('D06BX02',)	ingenol mebutate	13	111.4375
19014215	()	Unknown	19014215	()	Unknown	13	55.395348837209305
705944	('N06BA04',)	methylphenidate	705944	('N06BA04',)	methylphenidate	13	61.44444444444444
1195334	()	Unknown	1195334	()	Unknown	13	63.60606060606061
1749301	('J04AK02',)	ethambutol	1749301	('J04AK02',)	ethambutol	13	74.4
719311	('N06BA02',)	dextroamphetamine	719311	('N06BA02',)	dextroamphetamine	13	93.06542056074767
902950	('D01AE18',)	tolnaftate	902950	('D01AE18',)	tolnaftate	13	110.5625
19099181	('C03BA03',)	clopamide	19099181	('C03BA03',)	clopamide	13	59.3448275862069
19040563	('A02BX01',)	carbenoxolone	19040563	('A02BX01',)	carbenoxolone	13	75.16883116883118
43012199	('N01AB02',)	chloroform	43012199	('N01AB02',)	chloroform	13	68.29729729729729
43012259	()	Unknown	43012259	()	Unknown	13	113.09677419354838
1153928	('M01AE04',)	fenoprofen	1153928	('M01AE04',)	fenoprofen	13	60.254901960784316
529218	()	Unknown	529218	()	Unknown	13	53.529411764705884
940541	()	Unknown	940541	()	Unknown	13	239.0
509079	()	Unknown	509079	()	Unknown	13	743.8461538461538
36878706	()	Unknown	36878706	()	Unknown	13	46.78787878787879
1714319	('N07BB04',)	naltrexone	1714319	('N07BB04',)	naltrexone	12	51.34426229508197
836877	('N07XX06',)	tetrabenazine	836877	('N07XX06',)	tetrabenazine	12	60.411764705882355
1588712	()	Unknown	1588712	()	Unknown	12	118.47058823529412
19135825	()	Unknown	19135825	()	Unknown	12	63.628571428571426
19010493	('C03BA10',)	xipamide	19010493	('C03BA10',)	xipamide	12	58.27777777777778
901845	('A07AA10', 'J01XB01')	colistin	901845	('A07AA10', 'J01XB01')	colistin	12	41.26923076923077
1036252	('D10AF06', 'S01AB04')	sulfacetamide	1036252	('D10AF06', 'S01AB04')	sulfacetamide	12	230.53846153846155
1036487	('D06BA02', 'J01EB07')	sulfathiazole	1036487	('D06BA02', 'J01EB07')	sulfathiazole	12	230.53846153846155
42900505	('A06AX04',)	linaclotide	42900505	('A06AX04',)	linaclotide	12	95.21428571428571
919986	('S01EA03',)	apraclonidine	919986	('S01EA03',)	apraclonidine	12	53.46666666666667
19003345	()	Unknown	19003345	()	Unknown	12	189.5625
40684629	()	Unknown	40684629	()	Unknown	11	68.5625
19071999	()	Unknown	19071999	()	Unknown	11	52.36842105263158
19100760	()	Unknown	19100760	()	Unknown	11	68.5625
42900339	()	Unknown	42900339	()	Unknown	11	175.4
19126896	()	Unknown	19126896	()	Unknown	11	57.38709677419355
43531995	()	Unknown	43531995	()	Unknown	11	57.38709677419355
947705	('D06BB04',)	podofilox	947705	('D06BB04',)	podofilox	11	187.46153846153845
19068715	()	Unknown	19068715	()	Unknown	11	57.38709677419355
43532365	()	Unknown	43532365	()	Unknown	11	57.38709677419355
19010309	()	Unknown	19010309	()	Unknown	11	52.3125
1130585	('N02AD01',)	pentazocine	1130585	('N02AD01',)	pentazocine	11	48.43877551020408
1103640	('N07BC02',)	methadone	1103640	('N07BC02',)	methadone	11	81.375
1776430	('A01AB02', 'D08AX01', 'D11AX25', 'S02AA06')	hydrogen peroxide	1776430	('A01AB02', 'D08AX01', 'D11AX25', 'S02AA06')	hydrogen peroxide	10	88.77272727272727
990499	()	Unknown	990499	()	Unknown	10	49.041666666666664
36879144	()	Unknown	36879144	()	Unknown	10	64.33333333333333
43012447	()	Unknown	43012447	()	Unknown	10	71.08333333333333
1126658	('N02AA03',)	hydromorphone	1126658	('N02AA03',)	hydromorphone	10	59.77777777777778
36086760	()	Unknown	36086760	()	Unknown	10	223.54545454545453
794147	('N06AA21',)	maprotiline	794147	('N06AA21',)	maprotiline	10	60.333333333333336
1110727	('R06AX02',)	cyproheptadine	1110727	('R06AX02',)	cyproheptadine	10	70.75
1551099	('A07EA03', 'H02AB07')	prednisone	1551099	('A07EA03', 'H02AB07')	prednisone	10	49.421052631578945
790253	()	Unknown	790253	()	Unknown	9	164.25
44814269	()	Unknown	44814269	()	Unknown	9	52.516129032258064
1308368	('C01CA17',)	midodrine	1308368	('C01CA17',)	midodrine	9	42.611111111111114
1714527	('D06AA01', 'J01AA01')	demeclocycline	1714527	('D06AA01', 'J01AA01')	demeclocycline	9	203.5
19011904	('D11AX23',)	potassium aminobenzoate	19011904	('D11AX23',)	potassium aminobenzoate	9	45.92307692307692
1518198	()	Unknown	1518198	()	Unknown	9	103.03571428571429
19034726	('L01EG04', 'L04AH01', 'S01XA23')	sirolimus	19034726	('L01EG04', 'L04AH01', 'S01XA23')	sirolimus	9	39.86046511627907
1548111	('H05BX01',)	cinacalcet	1548111	('H05BX01',)	cinacalcet	9	48.63636363636363
708298	('N05CD08',)	midazolam	708298	('N05CD08',)	midazolam	9	84.07142857142857
1503184	()	Unknown	1503184	()	Unknown	9	109.60759493670886
35884338	()	Unknown	35884338	()	Unknown	8	46.0
19076714	()	Unknown	19076714	()	Unknown	8	49.61904761904762
750119	('N03AD01',)	ethosuximide	750119	('N03AD01',)	ethosuximide	8	52.217557251908396
19058933	('R05CB15',)	erdosteine	19058933	('R05CB15',)	erdosteine	8	69.9
962398	('B05CX03',)	glycine	962398	('B05CX03',)	glycine	8	65.125
19010955	()	Unknown	19010955	()	Unknown	8	63.77777777777778
19034275	('R03CC12',)	bambuterol	19034275	('R03CC12',)	bambuterol	8	46.12
19069760	()	Unknown	19069760	()	Unknown	8	61.214285714285715
1151422	('M04AB01',)	probenecid	1151422	('M04AB01',)	probenecid	8	63.98
19010970	()	Unknown	19010970	()	Unknown	8	67.26086956521739
1180412	()	Unknown	1180412	()	Unknown	8	262.3333333333333
35603775	()	Unknown	35603775	()	Unknown	8	95.5
958134	('A02BX05',)	bismuth subcitrate	958134	('A02BX05',)	bismuth subcitrate	8	87.75
1326012	('C08CA03',)	isradipine	1326012	('C08CA03',)	isradipine	8	55.921052631578945
1702559	('G01AF21', 'J01XD02', 'P01AB02')	tinidazole	1702559	('G01AF21', 'J01XD02', 'P01AB02')	tinidazole	8	147.0
19053565	('N05AC01',)	periciazine	19053565	('N05AC01',)	periciazine	8	46.81521739130435
19000537	()	Unknown	19000537	()	Unknown	8	63.77777777777778
949459	('D08AE05',)	chloroxylenol	949459	('D08AE05',)	chloroxylenol	8	106.27777777777777
703470	('N06AF04',)	tranylcypromine	703470	('N06AF04',)	tranylcypromine	7	43.98780487804878
991710	()	Unknown	991710	()	Unknown	7	89.05263157894737
19113001	()	Unknown	19113001	()	Unknown	7	54.1875
35741951	()	Unknown	35741951	()	Unknown	7	156.5
749910	('M03BA02',)	carisoprodol	749910	('M03BA02',)	carisoprodol	7	59.44444444444444
1312007	('A14AA07', 'G03XX01')	prasterone	1312007	('A14AA07', 'G03XX01')	prasterone	7	88.73684210526316
902616	()	Unknown	902616	()	Unknown	7	54.53846153846154
923540	('C05BB05', 'D08AE03', 'N01BX03', 'R02AA19')	phenol	923540	('C05BB05', 'D08AE03', 'N01BX03', 'R02AA19')	phenol	7	64.4
1307542	('C01BB02',)	mexiletine	1307542	('C01BB02',)	mexiletine	7	55.56410256410256
19021129	('N01AX13',)	nitrous oxide	19021129	('N01AX13',)	nitrous oxide	7	418.375
19054915	()	Unknown	19054915	()	Unknown	7	107.52941176470588
767410	()	Unknown	767410	()	Unknown	7	42.90909090909091
1586808	()	Unknown	1586808	()	Unknown	6	80.03125
19033193	()	Unknown	19033193	()	Unknown	6	35.0
19135879	()	Unknown	19135879	()	Unknown	6	61.15
35602717	('A10AE06',)	insulin degludec	35602717	('A10AE06',)	insulin degludec	6	44.45454545454545
702774	('N01BB03',)	mepivacaine	702774	('N01BB03',)	mepivacaine	6	345.14285714285717
1784444	('D11AX22', 'P02CF01')	ivermectin	1784444	('D11AX22', 'P02CF01')	ivermectin	6	50.142857142857146
19046291	('P02CB01',)	piperazine	19046291	('P02CB01',)	piperazine	6	121.75
19024140	('G02CB04',)	quinagolide	19024140	('G02CB04',)	quinagolide	6	48.72727272727273
42898318	()	Unknown	42898318	()	Unknown	6	66.0
19060400	('P01AX05',)	quinacrine	19060400	('P01AX05',)	quinacrine	6	49.74603174603175
977949	()	Unknown	977949	()	Unknown	6	73.0
1522957	('H01CB02',)	octreotide	1522957	('H01CB02',)	octreotide	6	49.10526315789474
942350	('C03CA04',)	torsemide	942350	('C03CA04',)	torsemide	6	44.78947368421053
19003140	('G03BB01',)	mesterolone	19003140	('G03BB01',)	mesterolone	6	92.57142857142857
19086888	('H02AB13',)	deflazacort	19086888	('H02AB13',)	deflazacort	6	47.75
756349	('N05CD01',)	flurazepam	756349	('N05CD01',)	flurazepam	6	89.96296296296296
1716903	('J01MA14', 'S01AE07')	moxifloxacin	1716903	('J01MA14', 'S01AE07')	moxifloxacin	6	64.07692307692308
1589795	()	Unknown	1589795	()	Unknown	5	77.28571428571429
19071904	('D11AX04',)	lithium succinate	19071904	('D11AX04',)	lithium succinate	5	241.45454545454547
19029644	('C10AD06',)	acipimox	19029644	('C10AD06',)	acipimox	5	50.55555555555556
19044727	('B02BA01',)	vitamin K1	19044727	('B02BA01',)	vitamin K1	5	111.57692307692308
19056212	()	Unknown	19056212	()	Unknown	5	186.125
19033934	('B01AA02',)	phenindione	19033934	('B01AA02',)	phenindione	5	50.30434782608695
19000753	('B03AA01',)	ferrous glycine sulfate	19000753	('B03AA01',)	ferrous glycine sulfate	5	190.4
1594973	('A10BB02',)	chlorpropamide	1594973	('A10BB02',)	chlorpropamide	5	66.0
1304643	('B03XA02',)	darbepoetin alfa	1304643	('B03XA02',)	darbepoetin alfa	5	42.5
1704183	('J05AF05',)	lamivudine	1704183	('J05AF05',)	lamivudine	5	49.6578947368421
501343	('J06BB04',)	hepatitis B immune globulin	501343	('J06BB04',)	hepatitis B immune globulin	5	178.8
42900551	()	Unknown	42900551	()	Unknown	5	125.25
43532046	()	Unknown	43532046	()	Unknown	5	186.125
989301	('B05CA01', 'D08AJ03', 'D09AA07', 'R02AA06')	cetylpyridinium	989301	('B05CA01', 'D08AJ03', 'D09AA07', 'R02AA06')	cetylpyridinium	5	48.55555555555556
1139179	('S01BC11',)	bromfenac	1139179	('S01BC11',)	bromfenac	5	102.8
19086788	()	Unknown	19086788	()	Unknown	5	54.0
43560345	()	Unknown	43560345	()	Unknown	5	601.1666666666666
36878943	()	Unknown	36878943	()	Unknown	5	62.142857142857146
928744	('R06AA11',)	dimenhydrinate	928744	('R06AA11',)	dimenhydrinate	5	47.578947368421055
19090016	()	Unknown	19090016	()	Unknown	5	93.26315789473684
961304	()	Unknown	961304	()	Unknown	5	62.142857142857146
19021940	('N02AC01',)	dextromoramide	19021940	('N02AC01',)	dextromoramide	5	42.925925925925924
742594	()	Unknown	742594	()	Unknown	5	63.3
907553	('R01AC02', 'S01GX02')	levocabastine	907553	('R01AC02', 'S01GX02')	levocabastine	5	115.2
745790	('N05AG02',)	pimozide	745790	('N05AG02',)	pimozide	4	76.76543209876543
1503501	('H01CB03',)	lanreotide	1503501	('H01CB03',)	lanreotide	4	43.8
1710281	('J05AF07',)	tenofovir disoproxil	1710281	('J05AF07',)	tenofovir disoproxil	4	60.6875
1701928	('A07BA01',)	activated charcoal	1701928	('A07BA01',)	activated charcoal	4	75.61904761904762
1703063	('J05AB14',)	valganciclovir	1703063	('J05AB14',)	valganciclovir	4	43.55555555555556
930604	()	Unknown	930604	()	Unknown	4	72.81818181818181
1366279	('C02CC02', 'S01EX01')	guanethidine	1366279	('C02CC02', 'S01EX01')	guanethidine	4	216.5
781039	('N05BA12',)	alprazolam	781039	('N05BA12',)	alprazolam	4	231.0909090909091
19006186	('N06AX02',)	tryptophan	19006186	('N06AX02',)	tryptophan	4	40.583333333333336
19031524	()	Unknown	19031524	()	Unknown	4	288.0
1388796	()	Unknown	1388796	()	Unknown	4	59.42424242424242
19055378	()	Unknown	19055378	()	Unknown	4	130.75
1735947	('A07AA11', 'D06AX11')	rifaximin	1735947	('A07AA11', 'D06AX11')	rifaximin	4	70.0
19016467	()	Unknown	19016467	()	Unknown	4	63.333333333333336
19018634	()	Unknown	19018634	()	Unknown	4	67.83333333333333
19054876	('G03DB08',)	dienogest	19054876	('G03DB08',)	dienogest	4	66.39285714285714
984801	('A07BC02',)	kaolin	984801	('A07BC02',)	kaolin	4	72.14285714285714
966913	('D08AL01',)	silver nitrate	966913	('D08AL01',)	silver nitrate	4	64.25
1707687	('A07AA09', 'J01XA01', 'S01AA28')	vancomycin	1707687	('A07AA09', 'J01XA01', 'S01AA28')	vancomycin	4	36.8
943634	('R06AX24', 'S01GX10')	epinastine	943634	('R06AX24', 'S01GX10')	epinastine	4	91.42857142857143
1151789	('L04AB01',)	etanercept	1151789	('L04AB01',)	etanercept	4	58.0
919839	()	Unknown	919839	()	Unknown	4	46.666666666666664
19068839	('A01AB12', 'G01AX16')	hexetidine	19068839	('A01AB12', 'G01AX16')	hexetidine	4	37.833333333333336
19029215	()	Unknown	19029215	()	Unknown	4	68.25
45774435	('A10BJ05',)	dulaglutide	45774435	('A10BJ05',)	dulaglutide	4	43.25
19016063	('D08AH01', 'G01AC05', 'R02AA02')	dequalinium	19016063	('D08AH01', 'G01AC05', 'R02AA02')	dequalinium	4	46.9
19001311	()	Unknown	19001311	()	Unknown	4	46.5
19047071	('J01CA02',)	pivampicillin	19047071	('J01CA02',)	pivampicillin	4	238.5
42904177	('N03AX22',)	perampanel	42904177	('N03AX22',)	perampanel	3	35.0
950056	()	Unknown	950056	()	Unknown	3	302.6666666666667
19136097	()	Unknown	19136097	()	Unknown	3	53.22222222222222
1366390	()	Unknown	1366390	()	Unknown	3	53.22222222222222
906072	('S01FA06',)	tropicamide	906072	('S01FA06',)	tropicamide	3	65.75
40242573	()	Unknown	40242573	()	Unknown	3	53.22222222222222
909795	('S01BC10',)	nepafenac	909795	('S01BC10',)	nepafenac	3	47.0
906874	('A01AB07', 'D08AH03', 'G01AC30', 'R02AA14')	oxyquinoline	906874	('A01AB07', 'D08AH03', 'G01AC30', 'R02AA14')	oxyquinoline	3	64.33333333333333
40798917	()	Unknown	40798917	()	Unknown	3	53.22222222222222
36878870	()	Unknown	36878870	()	Unknown	3	92.75
19013951	()	Unknown	19013951	()	Unknown	3	54.625
900017	('A06AB07',)	cascara sagrada	900017	('A06AB07',)	cascara sagrada	3	42.46153846153846
42900227	()	Unknown	42900227	()	Unknown	3	42.46153846153846
36878783	()	Unknown	36878783	()	Unknown	3	49.0
36878856	()	Unknown	36878856	()	Unknown	3	77.125
947651	()	Unknown	947651	()	Unknown	3	269.75
939976	('A06AD13', 'A12CA02')	sodium sulfate	939976	('A06AD13', 'A12CA02')	sodium sulfate	3	50.666666666666664
19058410	('L02BX02',)	degarelix	19058410	('L02BX02',)	degarelix	3	34.333333333333336
715458	('N03AG06',)	tiagabine	715458	('N03AG06',)	tiagabine	3	42.484848484848484
1036884	('C05AD02', 'D04AB06', 'N01BA03', 'S01HA03')	tetracaine	1036884	('C05AD02', 'D04AB06', 'N01BA03', 'S01HA03')	tetracaine	3	112.58333333333333
19090802	()	Unknown	19090802	()	Unknown	3	54.666666666666664
19019131	('A12CC05',)	magnesium aspartate	19019131	('A12CC05',)	magnesium aspartate	3	53.666666666666664
990028	('V03AE03',)	lanthanum carbonate	990028	('V03AE03',)	lanthanum carbonate	3	54.36363636363637
1749008	('J01DD13',)	cefpodoxime	1749008	('J01DD13',)	cefpodoxime	3	62.0
717136	('N07AA01', 'S01EB06')	neostigmine	717136	('N07AA01', 'S01EB06')	neostigmine	3	47.8
1000772	('A04AA02',)	granisetron	1000772	('A04AA02',)	granisetron	3	75.25
1757803	('J05AB06', 'S01AD09')	ganciclovir	1757803	('J05AB06', 'S01AD09')	ganciclovir	3	62.8
44012776	()	Unknown	44012776	()	Unknown	3	53.22222222222222
19035856	('N07AA03',)	distigmine	19035856	('N07AA03',)	distigmine	3	69.88
719057	('A08AA04',)	dexfenfluramine	719057	('A08AA04',)	dexfenfluramine	3	40.666666666666664
1146220	()	Unknown	1146220	()	Unknown	3	53.22222222222222
19029108	('D08AC03', 'S01AX15')	propamidine	19029108	('D08AC03', 'S01AX15')	propamidine	3	66.5
514012	()	Unknown	514012	()	Unknown	3	68.66666666666667
514015	()	Unknown	514015	()	Unknown	3	68.66666666666667
1781321	('R05CA04', 'V03AB01')	ipecac	1781321	('R05CA04', 'V03AB01')	ipecac	3	92.75
1351115	('C01EB09',)	ubidecarenone	1351115	('C01EB09',)	ubidecarenone	3	41.333333333333336
43526246	()	Unknown	43526246	()	Unknown	3	61.0
43013629	()	Unknown	43013629	()	Unknown	3	42.46153846153846
19123754	()	Unknown	19123754	()	Unknown	3	64.33333333333333
43012913	()	Unknown	43012913	()	Unknown	3	117.18181818181819
960900	()	Unknown	960900	()	Unknown	3	42.46153846153846
967861	('A06AD19', 'A12CC04', 'B05CB03')	magnesium citrate	967861	('A06AD19', 'A12CC04', 'B05CB03')	magnesium citrate	3	51.166666666666664
966468	('D07AD02',)	halcinonide	966468	('D07AD02',)	halcinonide	3	108.0
19100440	('G04BD05',)	terodiline	19100440	('G04BD05',)	terodiline	3	69.8
19097867	('A12AA02',)	calcium glubionate	19097867	('A12AA02',)	calcium glubionate	3	54.666666666666664
43532371	()	Unknown	43532371	()	Unknown	2	61.0
742185	('N06BA09',)	atomoxetine	742185	('N06BA09',)	atomoxetine	2	48.5
19022417	('N07BC06',)	heroin	19022417	('N07BC06',)	heroin	2	50.5
532274	()	Unknown	532274	()	Unknown	2	51.0
792263	('N05AH01',)	loxapine	792263	('N05AH01',)	loxapine	2	37.96
42800417	()	Unknown	42800417	()	Unknown	2	48.5
19042345	()	Unknown	19042345	()	Unknown	2	57.5
727835	('N06BA05',)	pemoline	727835	('N06BA05',)	pemoline	2	55.666666666666664
1597235	('G03GA06',)	follitropin beta	1597235	('G03GA06',)	follitropin beta	2	172.5
1756524	()	Unknown	1756524	()	Unknown	2	118.5
42899447	()	Unknown	42899447	()	Unknown	2	58.666666666666664
1759455	('J04AK01',)	pyrazinamide	1759455	('J04AK01',)	pyrazinamide	2	44.0
715727	('N04BX01',)	tolcapone	715727	('N04BX01',)	tolcapone	2	36.75
716968	('N06AA01',)	desipramine	716968	('N06AA01',)	desipramine	2	47.0
800878	('N05AH02',)	clozapine	800878	('N05AH02',)	clozapine	2	142.0
1760039	('P01BD01',)	pyrimethamine	1760039	('P01BD01',)	pyrimethamine	2	326.6666666666667
1740226	('D03AX01',)	cadexomer iodine	1740226	('D03AX01',)	cadexomer iodine	2	57.857142857142854
785649	('N01AX03',)	ketamine	785649	('N01AX03',)	ketamine	2	42.0
42900359	()	Unknown	42900359	()	Unknown	2	38.0
43525903	('D08AC05', 'S01AX24')	polihexanide	43525903	('D08AC05', 'S01AX24')	polihexanide	2	54.0
42898900	()	Unknown	42898900	()	Unknown	2	37.5
45775636	()	Unknown	45775636	()	Unknown	2	37.5
702865	('N05BC01',)	meprobamate	702865	('N05BC01',)	meprobamate	2	49.27272727272727
703244	('N05AX13',)	paliperidone	703244	('N05AX13',)	paliperidone	2	60.0
709567	('N06BA12',)	lisdexamfetamine	709567	('N06BA12',)	lisdexamfetamine	2	70.33333333333333
42904098	()	Unknown	42904098	()	Unknown	2	72.73333333333333
1777417	('J04AB04',)	rifabutin	1777417	('J04AB04',)	rifabutin	2	48.5
19097405	('R02AB03',)	fusafungin	19097405	('R02AB03',)	fusafungin	2	69.0
1319880	('C08CA07',)	nisoldipine	1319880	('C08CA07',)	nisoldipine	2	40.0
992590	('C03AA04',)	chlorothiazide	992590	('C03AA04',)	chlorothiazide	2	82.66666666666667
1335301	('C04AX02',)	phenoxybenzamine	1335301	('C04AX02',)	phenoxybenzamine	2	305.5
970011	('A06AD18', 'A06AG07', 'B05CX02', 'V04CC01')	sorbitol	970011	('A06AD18', 'A06AG07', 'B05CX02', 'V04CC01')	sorbitol	2	61.2
19006410	()	Unknown	19006410	()	Unknown	2	40.89655172413793
19071838	()	Unknown	19071838	()	Unknown	2	37.5
19078156	('D06BB01', 'J05AB02', 'S01AD01')	idoxuridine	19078156	('D06BB01', 'J05AB02', 'S01AD01')	idoxuridine	2	603.5
19008999	('R06AX15',)	mebhydroline	19008999	('R06AX15',)	mebhydroline	2	93.75
19090809	()	Unknown	19090809	()	Unknown	2	134.0
19092061	()	Unknown	19092061	()	Unknown	2	46.0
1037005	('A04AD10',)	dronabinol	1037005	('A04AD10',)	dronabinol	2	42.30769230769231
1310756	('C09AA13',)	moexipril	1310756	('C09AA13',)	moexipril	2	40.666666666666664
1101703	('S01FA05',)	homatropine	1101703	('S01FA05',)	homatropine	2	225.8125
19091514	('D08AA02',)	aminacrine	19091514	('D08AA02',)	aminacrine	2	68.0
19059707	()	Unknown	19059707	()	Unknown	2	61.166666666666664
19063387	('R03AC05',)	rimiterol	19063387	('R03AC05',)	rimiterol	2	91.5
19065820	()	Unknown	19065820	()	Unknown	2	37.5
19009874	()	Unknown	19009874	()	Unknown	2	53.333333333333336
19068028	()	Unknown	19068028	()	Unknown	2	53.333333333333336
1114771	('M01CB03',)	auranofin	1114771	('M01CB03',)	auranofin	2	44.6
19014158	('N07BB05',)	nalmefene	19014158	('N07BB05',)	nalmefene	2	37.0
1520218	('A16AA06',)	betaine	1520218	('A16AA06',)	betaine	2	54.0
40161546	()	Unknown	40161546	()	Unknown	2	52.333333333333336
1507705	('H02AB10', 'S01BA03')	cortisone	1507705	('H02AB10', 'S01BA03')	cortisone	2	66.0
1510417	('N03AX24',)	cannabidiol	1510417	('N03AX24',)	cannabidiol	2	42.30769230769231
36256129	()	Unknown	36256129	()	Unknown	2	41.5
19047598	()	Unknown	19047598	()	Unknown	2	414.5
1515417	('G03GA04',)	urofollitropin	1515417	('G03GA04',)	urofollitropin	2	92.25
40684608	()	Unknown	40684608	()	Unknown	2	38.666666666666664
1537655	('H05BA01',)	salmon calcitonin	1537655	('H05BA01',)	salmon calcitonin	2	49.5
40239995	('N03AX21',)	ezogabine	40239995	('N03AX21',)	ezogabine	2	39.0
19133992	('N05AC04',)	pipothiazine	19133992	('N05AC04',)	pipothiazine	2	98.625
952045	()	Unknown	952045	()	Unknown	2	33.5
1385800	('G04BE04',)	yohimbine	1385800	('G04BE04',)	yohimbine	2	63.857142857142854
1381253	('L01XX35',)	anagrelide	1381253	('L01XX35',)	anagrelide	2	52.666666666666664
19126516	()	Unknown	19126516	()	Unknown	2	61.2
1356461	('L02BB01',)	flutamide	1356461	('L02BB01',)	flutamide	2	35.8
955372	('D08AX08', 'V03AB16', 'V03AZ01')	ethanol	955372	('D08AX08', 'V03AB16', 'V03AZ01')	ethanol	2	37.5
1398499	()	Unknown	1398499	()	Unknown	2	37.5
1397059	('N05CM09',)	valerian root extract	1397059	('N05CM09',)	valerian root extract	2	37.5
35604680	('J06BB02',)	tetanus immune globulin	35604680	('J06BB02',)	tetanus immune globulin	2	83.0
1502809	('A10BB05',)	tolazamide	1502809	('A10BB05',)	tolazamide	2	40.53333333333333
939871	('A06AD17', 'A06AG01', 'B05XA09', 'V03AG05')	sodium phosphate	939871	('A06AD17', 'A06AG01', 'B05XA09', 'V03AG05')	sodium phosphate	2	71.4
948787	('C03AA05',)	polythiazide	948787	('C03AA05',)	polythiazide	2	41.2
19031041	('J06AA01', 'J06BB10')	diphtheria antitoxin	19031041	('J06AA01', 'J06BB10')	diphtheria antitoxin	1	68.0
19023819	('P03AC03',)	phenothrin	19023819	('P03AC03',)	phenothrin	1	69.0
19030353	('N05BA08',)	bromazepam	19030353	('N05BA08',)	bromazepam	1	50.08695652173913
19026180	('C01AA04',)	digitoxin	19026180	('C01AA04',)	digitoxin	1	42.0
19028106	('D08AX05',)	isopropyl alcohol	19028106	('D08AX05',)	isopropyl alcohol	1	67.66666666666667
36878630	()	Unknown	36878630	()	Unknown	1	107.8
35197979	()	Unknown	35197979	()	Unknown	1	37.5
19137377	('D08AK06',)	thimerosal	19137377	('D08AK06',)	thimerosal	1	90.0
35891918	()	Unknown	35891918	()	Unknown	1	40.0
35604901	('N03AX23',)	brivaracetam	35604901	('N03AX23',)	brivaracetam	1	70.0
35741959	()	Unknown	35741959	()	Unknown	1	36.0
40161488	()	Unknown	40161488	()	Unknown	1	40.0
36879092	()	Unknown	36879092	()	Unknown	1	46.0
40167729	()	Unknown	40167729	()	Unknown	1	36.0
40164052	('N05AH05',)	asenapine	40164052	('N05AH05',)	asenapine	1	63.0
19112563	()	Unknown	19112563	()	Unknown	1	36.25
19113007	()	Unknown	19113007	()	Unknown	1	40.0
19095729	('D01AC12', 'G01AF12')	fenticonazole	19095729	('D01AC12', 'G01AF12')	fenticonazole	1	97.0
19136040	()	Unknown	19136040	()	Unknown	1	47.0
19126536	()	Unknown	19126536	()	Unknown	1	54.0
19123348	('D10AX04',)	aluminum oxide	19123348	('D10AX04',)	aluminum oxide	1	159.0
19129648	('N02AA10',)	papaveretum	19129648	('N02AA10',)	papaveretum	1	36.0
43532150	()	Unknown	43532150	()	Unknown	1	70.0
43532356	()	Unknown	43532356	()	Unknown	1	55.0
43532113	('H05AA03',)	parathyroid hormone	43532113	('H05AA03',)	parathyroid hormone	1	44.0
44506749	()	Unknown	44506749	()	Unknown	1	342.0
43013623	()	Unknown	43013623	()	Unknown	1	34.0
43525846	()	Unknown	43525846	()	Unknown	1	36.0
43014054	()	Unknown	43014054	()	Unknown	1	48.0
